domainName,idKab,idParent,idPro,idWilayah_1,kodeKab,kodeKec,kodeKel,kodePro,namaKab,namaPro,namaWilayah,tingkatWilayah,alokasiKursi,alokasiSisaKursi,createdAt,createdBy,id,idVersi,idWilayah,jumlahPenduduk,nama,noDapil,parent,peringkatPenduduk,sisaPenduduk,statusCoterminous,tingkat,totalAlokasiKursi,updatedAt,updatedBy
pringsewukab,22329,22328,22328,22329,1810,181000,1810000000,18,PRINGSEWU,LAMPUNG,PRINGSEWU,2,8,1,"Dec 31, 2017 3:19:15 AM",nita,6590,1573,22329,91862,PRINGSEWU 2,2,-1,3,7630,False,2,9,"Dec 31, 2017 3:19:15 AM",nita
pringsewukab,22329,22328,22328,22329,1810,181000,1810000000,18,PRINGSEWU,LAMPUNG,PRINGSEWU,2,7,0,"Dec 31, 2017 3:19:15 AM",nita,6591,1573,22329,78119,PRINGSEWU 3,3,-1,4,4416,False,2,7,"Dec 31, 2017 3:19:15 AM",nita
pringsewukab,22329,22328,22328,22329,1810,181000,1810000000,18,PRINGSEWU,LAMPUNG,PRINGSEWU,2,7,0,"Dec 31, 2017 3:19:15 AM",nita,6592,1573,22329,76219,PRINGSEWU 4,4,-1,5,2516,False,2,7,"Dec 31, 2017 3:19:15 AM",nita
pringsewukab,22329,22328,22328,22329,1810,181000,1810000000,18,PRINGSEWU,LAMPUNG,PRINGSEWU,2,8,1,"Dec 31, 2017 3:19:15 AM",nita,6593,1573,22329,92040,PRINGSEWU 5,5,-1,2,7808,False,2,9,"Dec 31, 2017 3:19:15 AM",nita
mesujikab,22439,22328,22328,22439,1811,181100,1811000000,18,MESUJI,LAMPUNG,MESUJI,2,10,0,"Dec 31, 2017 5:44:39 PM",nita,3238,850,22439,91382,MESUJI 1,1,-1,5,1152,False,2,10,"Dec 31, 2017 5:44:39 PM",nita
mesujikab,22439,22328,22328,22439,1811,181100,1811000000,18,MESUJI,LAMPUNG,MESUJI,2,4,1,"Dec 31, 2017 5:44:39 PM",nita,3239,850,22439,42718,MESUJI 2,2,-1,3,6626,False,2,5,"Dec 31, 2017 5:44:39 PM",nita
mesujikab,22439,22328,22328,22439,1811,181100,1811000000,18,MESUJI,LAMPUNG,MESUJI,2,6,1,"Dec 31, 2017 5:44:39 PM",nita,3240,850,22439,62468,MESUJI 3,3,-1,1,8330,False,2,7,"Dec 31, 2017 5:44:39 PM",nita
mesujikab,22439,22328,22328,22439,1811,181100,1811000000,18,MESUJI,LAMPUNG,MESUJI,2,6,0,"Dec 31, 2017 5:44:39 PM",nita,3241,850,22439,56785,MESUJI 4,4,-1,4,2647,False,2,6,"Dec 31, 2017 5:44:39 PM",nita
mesujikab,22439,22328,22328,22439,1811,181100,1811000000,18,MESUJI,LAMPUNG,MESUJI,2,6,1,"Dec 31, 2017 5:44:39 PM",nita,3242,850,22439,62460,MESUJI 5,5,-1,2,8322,False,2,7,"Dec 31, 2017 5:44:39 PM",nita
tulangbawangbaratkab,22522,22328,22328,22522,1812,181200,1812000000,18,TULANG BAWANG BARAT,LAMPUNG,TULANG BAWANG BARAT,2,8,1,"Dec 31, 2017 11:56:25 AM",nita,6574,1569,22522,80273,TULANG BAWANG BARAT 1,1,-1,1,8777,False,2,9,"Dec 31, 2017 11:56:25 AM",nita
tulangbawangbaratkab,22522,22328,22328,22522,1812,181200,1812000000,18,TULANG BAWANG BARAT,LAMPUNG,TULANG BAWANG BARAT,2,6,1,"Dec 31, 2017 11:56:25 AM",nita,6575,1569,22522,62123,TULANG BAWANG BARAT 2,2,-1,2,8501,False,2,7,"Dec 31, 2017 11:56:25 AM",nita
tulangbawangbaratkab,22522,22328,22328,22522,1812,181200,1812000000,18,TULANG BAWANG BARAT,LAMPUNG,TULANG BAWANG BARAT,2,5,1,"Dec 31, 2017 11:56:25 AM",nita,6576,1569,22522,53185,TULANG BAWANG BARAT 3,3,-1,3,8500,False,2,6,"Dec 31, 2017 11:56:25 AM",nita
tulangbawangbaratkab,22522,22328,22328,22522,1812,181200,1812000000,18,TULANG BAWANG BARAT,LAMPUNG,TULANG BAWANG BARAT,2,8,0,"Dec 31, 2017 11:56:25 AM",nita,6577,1569,22522,72538,TULANG BAWANG BARAT 4,4,-1,4,1042,False,2,8,"Dec 31, 2017 11:56:25 AM",nita
lampungselatankab,22605,22328,22328,22605,1801,180100,1801000000,18,LAMPUNG SELATAN,LAMPUNG,LAMPUNG SELATAN,2,5,1,"Mar 26, 2018 1:38:15 AM",fatih,6598,1575,22605,147323,LAMPUNG SELATAN 1,1,-1,2,20398,False,2,6,-,-
lampungselatankab,22605,22328,22328,22605,1801,180100,1801000000,18,LAMPUNG SELATAN,LAMPUNG,LAMPUNG SELATAN,2,7,0,"Mar 26, 2018 1:38:15 AM",fatih,6599,1575,22605,187029,LAMPUNG SELATAN 2,2,-1,6,9334,False,2,7,-,-
lampungselatankab,22605,22328,22328,22605,1801,180100,1801000000,18,LAMPUNG SELATAN,LAMPUNG,LAMPUNG SELATAN,2,7,1,"Mar 26, 2018 1:38:15 AM",fatih,6600,1575,22605,193750,LAMPUNG SELATAN 3,3,-1,3,16055,False,2,8,-,-
lampungselatankab,22605,22328,22328,22605,1801,180100,1801000000,18,LAMPUNG SELATAN,LAMPUNG,LAMPUNG SELATAN,2,7,1,"Mar 26, 2018 1:38:15 AM",fatih,6601,1575,22605,190157,LAMPUNG SELATAN 4,4,-1,4,12462,False,2,8,-,-
lampungselatankab,22605,22328,22328,22605,1801,180100,1801000000,18,LAMPUNG SELATAN,LAMPUNG,LAMPUNG SELATAN,2,6,0,"Mar 26, 2018 1:38:15 AM",fatih,6602,1575,22605,160265,LAMPUNG SELATAN 5,5,-1,7,7955,False,2,6,-,-
lampungselatankab,22605,22328,22328,22605,1801,180100,1801000000,18,LAMPUNG SELATAN,LAMPUNG,LAMPUNG SELATAN,2,7,0,"Mar 26, 2018 1:38:15 AM",fatih,6603,1575,22605,188635,LAMPUNG SELATAN 6,6,-1,5,10940,False,2,7,-,-
lampungselatankab,22605,22328,22328,22605,1801,180100,1801000000,18,LAMPUNG SELATAN,LAMPUNG,LAMPUNG SELATAN,2,7,1,"Mar 26, 2018 1:38:15 AM",fatih,6604,1575,22605,202103,LAMPUNG SELATAN 7,7,-1,1,24408,False,2,8,-,-
lampungtengahkab,22875,22328,22328,22875,1802,180200,1802000000,18,LAMPUNG TENGAH,LAMPUNG,LAMPUNG TENGAH,2,9,1,"Dec 31, 2017 6:51:35 AM",rita,6614,1578,22875,280527,LAMPUNG TENGAH 1,1,-1,3,16134,False,2,10,"Dec 31, 2017 6:51:35 AM",nita
lampungtengahkab,22875,22328,22328,22875,1802,180200,1802000000,18,LAMPUNG TENGAH,LAMPUNG,LAMPUNG TENGAH,2,9,1,"Dec 31, 2017 6:51:35 AM",rita,6615,1578,22875,290954,LAMPUNG TENGAH 2,2,-1,1,26561,False,2,10,"Dec 31, 2017 6:51:35 AM",nita
lampungtengahkab,22875,22328,22328,22875,1802,180200,1802000000,18,LAMPUNG TENGAH,LAMPUNG,LAMPUNG TENGAH,2,10,0,"Dec 31, 2017 6:51:35 AM",rita,6616,1578,22875,308091,LAMPUNG TENGAH 3,3,-1,4,14321,False,2,10,"Dec 31, 2017 6:51:35 AM",nita
lampungtengahkab,22875,22328,22328,22875,1802,180200,1802000000,18,LAMPUNG TENGAH,LAMPUNG,LAMPUNG TENGAH,2,7,1,"Dec 31, 2017 6:51:35 AM",rita,6617,1578,22875,230444,LAMPUNG TENGAH 4,4,-1,2,24805,False,2,8,"Dec 31, 2017 6:51:35 AM",nita
lampungtengahkab,22875,22328,22328,22875,1802,180200,1802000000,18,LAMPUNG TENGAH,LAMPUNG,LAMPUNG TENGAH,2,12,0,"Dec 31, 2017 6:51:35 AM",rita,6618,1578,22875,358859,LAMPUNG TENGAH 5,5,-1,5,6335,False,2,12,"Dec 31, 2017 6:51:35 AM",nita
lampungutarakab,23189,22328,22328,23189,1803,180300,1803000000,18,LAMPUNG UTARA,LAMPUNG,LAMPUNG UTARA,2,11,0,"Dec 31, 2017 1:37:20 PM",fatih,6578,1570,23189,221811,LAMPUNG UTARA 1,1,-1,3,5342,False,2,11,"Dec 31, 2017 1:37:20 PM",nita
lampungutarakab,23189,22328,22328,23189,1803,180300,1803000000,18,LAMPUNG UTARA,LAMPUNG,LAMPUNG UTARA,2,12,0,"Dec 31, 2017 1:37:20 PM",fatih,6579,1570,23189,238898,LAMPUNG UTARA 2,2,-1,4,2750,False,2,12,"Dec 31, 2017 1:37:20 PM",nita
lampungutarakab,23189,22328,22328,23189,1803,180300,1803000000,18,LAMPUNG UTARA,LAMPUNG,LAMPUNG UTARA,2,10,0,"Dec 31, 2017 1:37:20 PM",fatih,6580,1570,23189,202454,LAMPUNG UTARA 3,3,-1,2,5664,False,2,10,"Dec 31, 2017 1:37:20 PM",nita
lampungutarakab,23189,22328,22328,23189,1803,180300,1803000000,18,LAMPUNG UTARA,LAMPUNG,LAMPUNG UTARA,2,11,1,"Dec 31, 2017 1:37:20 PM",fatih,6581,1570,23189,222428,LAMPUNG UTARA 4,4,-1,1,5959,False,2,12,"Dec 31, 2017 1:37:20 PM",nita
lampungbaratkab,23460,22328,22328,23460,1804,180400,1804000000,18,LAMPUNG BARAT,LAMPUNG,LAMPUNG BARAT,2,8,0,"Dec 31, 2017 5:34:14 PM",nita,3229,848,23460,73017,LAMPUNG BARAT 1,1,-1,3,4193,False,2,8,"Dec 31, 2017 5:34:14 PM",nita
lampungbaratkab,23460,22328,22328,23460,1804,180400,1804000000,18,LAMPUNG BARAT,LAMPUNG,LAMPUNG BARAT,2,4,1,"Dec 31, 2017 5:34:14 PM",nita,3230,848,23460,41339,LAMPUNG BARAT 2,2,-1,1,6927,False,2,5,"Dec 31, 2017 5:34:14 PM",nita
lampungbaratkab,23460,22328,22328,23460,1804,180400,1804000000,18,LAMPUNG BARAT,LAMPUNG,LAMPUNG BARAT,2,8,0,"Dec 31, 2017 5:34:14 PM",nita,3231,848,23460,70530,LAMPUNG BARAT 3,3,-1,4,1706,False,2,8,"Dec 31, 2017 5:34:14 PM",nita
lampungbaratkab,23460,22328,22328,23460,1804,180400,1804000000,18,LAMPUNG BARAT,LAMPUNG,LAMPUNG BARAT,2,8,1,"Dec 31, 2017 5:34:14 PM",nita,3232,848,23460,73124,LAMPUNG BARAT 4,4,-1,2,4300,False,2,9,"Dec 31, 2017 5:34:14 PM",nita
lampungbaratkab,23460,22328,22328,23460,1804,180400,1804000000,18,LAMPUNG BARAT,LAMPUNG,LAMPUNG BARAT,2,5,0,"Dec 31, 2017 5:34:14 PM",nita,3233,848,23460,43121,LAMPUNG BARAT 5,5,-1,5,106,False,2,5,"Dec 31, 2017 5:34:14 PM",nita
tulangbawangkab,23737,22328,22328,23737,1805,180500,1805000000,18,TULANG BAWANG,LAMPUNG,TULANG BAWANG,2,5,1,"Dec 31, 2017 4:38:12 PM",nita,3187,839,23737,61838,TULANG BAWANG 1,1,-1,1,9413,False,2,6,"Dec 31, 2017 4:38:12 PM",nita
tulangbawangkab,23737,22328,22328,23737,1805,180500,1805000000,18,TULANG BAWANG,LAMPUNG,TULANG BAWANG,2,8,1,"Dec 31, 2017 4:38:12 PM",nita,3188,839,23737,90089,TULANG BAWANG 2,2,-1,2,6209,False,2,9,"Dec 31, 2017 4:38:12 PM",nita
tulangbawangkab,23737,22328,22328,23737,1805,180500,1805000000,18,TULANG BAWANG,LAMPUNG,TULANG BAWANG,2,5,0,"Dec 31, 2017 4:38:12 PM",nita,3189,839,23737,53519,TULANG BAWANG 3,3,-1,7,1094,False,2,5,"Dec 31, 2017 4:38:12 PM",nita
tulangbawangkab,23737,22328,22328,23737,1805,180500,1805000000,18,TULANG BAWANG,LAMPUNG,TULANG BAWANG,2,4,0,"Dec 31, 2017 4:38:12 PM",nita,3190,839,23737,43738,TULANG BAWANG 4,4,-1,6,1798,False,2,4,"Dec 31, 2017 4:38:12 PM",nita
tulangbawangkab,23737,22328,22328,23737,1805,180500,1805000000,18,TULANG BAWANG,LAMPUNG,TULANG BAWANG,2,6,1,"Dec 31, 2017 4:38:12 PM",nita,3191,839,23737,68082,TULANG BAWANG 5,5,-1,3,5172,False,2,7,"Dec 31, 2017 4:38:12 PM",nita
tulangbawangkab,23737,22328,22328,23737,1805,180500,1805000000,18,TULANG BAWANG,LAMPUNG,TULANG BAWANG,2,3,0,"Dec 31, 2017 4:38:12 PM",nita,3192,839,23737,35060,TULANG BAWANG 6,6,-1,5,3605,False,2,3,"Dec 31, 2017 4:38:12 PM",nita
tulangbawangkab,23737,22328,22328,23737,1805,180500,1805000000,18,TULANG BAWANG,LAMPUNG,TULANG BAWANG,2,6,0,"Dec 31, 2017 4:38:12 PM",nita,3193,839,23737,67101,TULANG BAWANG 7,7,-1,4,4191,False,2,6,"Dec 31, 2017 4:38:12 PM",nita
tanggamuskab,23903,22328,22328,23903,1806,180600,1806000000,18,TANGGAMUS,LAMPUNG,TANGGAMUS,2,5,1,"Dec 31, 2017 2:49:39 AM",nita,1434,437,23903,79624,TANGGAMUS 1,1,-1,2,8449,False,2,6,"Dec 31, 2017 2:49:39 AM",nita
tanggamuskab,23903,22328,22328,23903,1806,180600,1806000000,18,TANGGAMUS,LAMPUNG,TANGGAMUS,2,9,0,"Dec 31, 2017 2:49:39 AM",nita,1435,437,23903,129258,TANGGAMUS 2,2,-1,6,1143,False,2,9,"Dec 31, 2017 2:49:39 AM",nita
tanggamuskab,23903,22328,22328,23903,1806,180600,1806000000,18,TANGGAMUS,LAMPUNG,TANGGAMUS,2,7,0,"Dec 31, 2017 2:49:39 AM",nita,1436,437,23903,101622,TANGGAMUS 3,3,-1,3,1977,False,2,7,"Dec 31, 2017 2:49:39 AM",nita
tanggamuskab,23903,22328,22328,23903,1806,180600,1806000000,18,TANGGAMUS,LAMPUNG,TANGGAMUS,2,7,1,"Dec 31, 2017 2:49:39 AM",nita,1437,437,23903,113513,TANGGAMUS 4,4,-1,1,13868,False,2,8,"Dec 31, 2017 2:49:39 AM",nita
tanggamuskab,23903,22328,22328,23903,1806,180600,1806000000,18,TANGGAMUS,LAMPUNG,TANGGAMUS,2,8,0,"Dec 31, 2017 2:49:39 AM",nita,1438,437,23903,115770,TANGGAMUS 5,5,-1,4,1890,False,2,8,"Dec 31, 2017 2:49:39 AM",nita
tanggamuskab,23903,22328,22328,23903,1806,180600,1806000000,18,TANGGAMUS,LAMPUNG,TANGGAMUS,2,7,0,"Dec 31, 2017 2:49:39 AM",nita,1439,437,23903,100801,TANGGAMUS 6,6,-1,5,1156,False,2,7,"Dec 31, 2017 2:49:39 AM",nita
lampungtimurkab,24202,22328,22328,24202,1807,180700,1807000000,18,LAMPUNG TIMUR,LAMPUNG,LAMPUNG TIMUR,2,7,0,"Dec 31, 2017 3:15:48 AM",nita,6556,1565,24202,166850,LAMPUNG TIMUR 1,1,-1,4,10897,False,2,7,"Dec 31, 2017 3:15:48 AM",nita
lampungtimurkab,24202,22328,22328,24202,1807,180700,1807000000,18,LAMPUNG TIMUR,LAMPUNG,LAMPUNG TIMUR,2,7,0,"Dec 31, 2017 3:15:48 AM",nita,6557,1565,24202,156932,LAMPUNG TIMUR 2,2,-1,7,979,False,2,7,"Dec 31, 2017 3:15:48 AM",nita
lampungtimurkab,24202,22328,22328,24202,1807,180700,1807000000,18,LAMPUNG TIMUR,LAMPUNG,LAMPUNG TIMUR,2,7,1,"Dec 31, 2017 3:15:48 AM",nita,6558,1565,24202,178219,LAMPUNG TIMUR 3,3,-1,1,22266,False,2,8,"Dec 31, 2017 3:15:48 AM",nita
lampungtimurkab,24202,22328,22328,24202,1807,180700,1807000000,18,LAMPUNG TIMUR,LAMPUNG,LAMPUNG TIMUR,2,7,0,"Dec 31, 2017 3:15:48 AM",nita,6559,1565,24202,160698,LAMPUNG TIMUR 4,4,-1,5,4745,False,2,7,"Dec 31, 2017 3:15:48 AM",nita
lampungtimurkab,24202,22328,22328,24202,1807,180700,1807000000,18,LAMPUNG TIMUR,LAMPUNG,LAMPUNG TIMUR,2,7,1,"Dec 31, 2017 3:15:48 AM",nita,6560,1565,24202,168981,LAMPUNG TIMUR 5,5,-1,3,13028,False,2,8,"Dec 31, 2017 3:15:48 AM",nita
lampungtimurkab,24202,22328,22328,24202,1807,180700,1807000000,18,LAMPUNG TIMUR,LAMPUNG,LAMPUNG TIMUR,2,6,1,"Dec 31, 2017 3:15:48 AM",nita,6561,1565,24202,146735,LAMPUNG TIMUR 6,6,-1,2,13061,False,2,7,"Dec 31, 2017 3:15:48 AM",nita
lampungtimurkab,24202,22328,22328,24202,1807,180700,1807000000,18,LAMPUNG TIMUR,LAMPUNG,LAMPUNG TIMUR,2,6,0,"Dec 31, 2017 3:15:48 AM",nita,6562,1565,24202,135561,LAMPUNG TIMUR 7,7,-1,6,1887,False,2,6,"Dec 31, 2017 3:15:48 AM",nita
waykanankab,24484,22328,22328,24484,1808,180800,1808000000,18,WAY KANAN,LAMPUNG,WAY KANAN,2,8,1,"Dec 31, 2017 1:48:24 PM",nita,1340,418,24484,104637,WAY KANAN 1,1,-1,2,8789,False,2,9,"Dec 31, 2017 1:48:24 PM",nita
waykanankab,24484,22328,22328,24484,1808,180800,1808000000,18,WAY KANAN,LAMPUNG,WAY KANAN,2,7,0,"Dec 31, 2017 1:48:24 PM",nita,1341,418,24484,88063,WAY KANAN 2,2,-1,4,4196,False,2,7,"Dec 31, 2017 1:48:24 PM",nita
waykanankab,24484,22328,22328,24484,1808,180800,1808000000,18,WAY KANAN,LAMPUNG,WAY KANAN,2,8,1,"Dec 31, 2017 1:48:24 PM",nita,1342,418,24484,104250,WAY KANAN 3,3,-1,3,8402,False,2,9,"Dec 31, 2017 1:48:24 PM",nita
waykanankab,24484,22328,22328,24484,1808,180800,1808000000,18,WAY KANAN,LAMPUNG,WAY KANAN,2,6,0,"Dec 31, 2017 1:48:24 PM",nita,1343,418,24484,76025,WAY KANAN 4,4,-1,5,4139,False,2,6,"Dec 31, 2017 1:48:24 PM",nita
waykanankab,24484,22328,22328,24484,1808,180800,1808000000,18,WAY KANAN,LAMPUNG,WAY KANAN,2,8,1,"Dec 31, 2017 1:48:24 PM",nita,1344,418,24484,106281,WAY KANAN 5,5,-1,1,10433,False,2,9,"Dec 31, 2017 1:48:24 PM",nita
bandarlampungkota,24709,22328,22328,24709,1871,187100,1871000000,18,KOTA BANDAR LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG,2,8,0,"Dec 31, 2017 2:31:17 PM",nita,6521,1557,24709,197860,KOTA BANDAR LAMPUNG 1,1,-1,3,9804,False,2,8,"Dec 31, 2017 2:31:17 PM",nita
bandarlampungkota,24709,22328,22328,24709,1871,187100,1871000000,18,KOTA BANDAR LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG,2,8,0,"Dec 31, 2017 2:31:17 PM",nita,6522,1557,24709,195147,KOTA BANDAR LAMPUNG 2,2,-1,4,7091,False,2,8,"Dec 31, 2017 2:31:17 PM",nita
bandarlampungkota,24709,22328,22328,24709,1871,187100,1871000000,18,KOTA BANDAR LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG,2,8,0,"Dec 31, 2017 2:31:17 PM",nita,6523,1557,24709,189310,KOTA BANDAR LAMPUNG 3,3,-1,6,1254,False,2,8,"Dec 31, 2017 2:31:17 PM",nita
bandarlampungkota,24709,22328,22328,24709,1871,187100,1871000000,18,KOTA BANDAR LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG,2,8,1,"Dec 31, 2017 2:31:17 PM",nita,6524,1557,24709,202207,KOTA BANDAR LAMPUNG 4,4,-1,1,14151,False,2,9,"Dec 31, 2017 2:31:17 PM",nita
bandarlampungkota,24709,22328,22328,24709,1871,187100,1871000000,18,KOTA BANDAR LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG,2,8,1,"Dec 31, 2017 2:31:17 PM",nita,6525,1557,24709,200715,KOTA BANDAR LAMPUNG 5,5,-1,2,12659,False,2,9,"Dec 31, 2017 2:31:17 PM",nita
bandarlampungkota,24709,22328,22328,24709,1871,187100,1871000000,18,KOTA BANDAR LAMPUNG,LAMPUNG,KOTA BANDAR LAMPUNG,2,8,0,"Dec 31, 2017 2:31:17 PM",nita,6526,1557,24709,190158,KOTA BANDAR LAMPUNG 6,6,-1,5,2102,False,2,8,"Dec 31, 2017 2:31:17 PM",nita
metrokota,24822,22328,22328,24822,1872,187200,1872000000,18,KOTA METRO,LAMPUNG,KOTA METRO,2,7,1,"Dec 31, 2017 3:34:34 AM",nita,1559,463,24822,52829,KOTA METRO 1,1,-1,1,6531,False,2,8,"Dec 31, 2017 3:34:34 AM",nita
metrokota,24822,22328,22328,24822,1872,187200,1872000000,18,KOTA METRO,LAMPUNG,KOTA METRO,2,4,0,"Dec 31, 2017 3:34:34 AM",nita,1560,463,24822,29931,KOTA METRO 2,2,-1,4,3475,False,2,4,"Dec 31, 2017 3:34:34 AM",nita
metrokota,24822,22328,22328,24822,1872,187200,1872000000,18,KOTA METRO,LAMPUNG,KOTA METRO,2,5,1,"Dec 31, 2017 3:34:34 AM",nita,1561,463,24822,38680,KOTA METRO 3,3,-1,2,5610,False,2,6,"Dec 31, 2017 3:34:34 AM",nita
metrokota,24822,22328,22328,24822,1872,187200,1872000000,18,KOTA METRO,LAMPUNG,KOTA METRO,2,6,1,"Dec 31, 2017 3:34:34 AM",nita,1562,463,24822,43928,KOTA METRO 4,4,-1,3,4244,False,2,7,"Dec 31, 2017 3:34:34 AM",nita
pesawarankab,24850,22328,22328,24850,1809,180900,1809000000,18,PESAWARAN,LAMPUNG,PESAWARAN,2,8,1,"Dec 31, 2017 3:23:51 PM",nita,6533,1560,24850,105863,PESAWARAN 1,1,-1,2,8775,False,2,9,"Dec 31, 2017 3:23:51 PM",nita
pesawarankab,24850,22328,22328,24850,1809,180900,1809000000,18,PESAWARAN,LAMPUNG,PESAWARAN,2,10,1,"Dec 31, 2017 3:23:51 PM",nita,6534,1560,24850,132855,PESAWARAN 2,2,-1,1,11495,False,2,11,"Dec 31, 2017 3:23:51 PM",nita
pesawarankab,24850,22328,22328,24850,1809,180900,1809000000,18,PESAWARAN,LAMPUNG,PESAWARAN,2,10,0,"Dec 31, 2017 3:23:51 PM",nita,6535,1560,24850,128229,PESAWARAN 3,3,-1,4,6869,False,2,10,"Dec 31, 2017 3:23:51 PM",nita
pesawarankab,24850,22328,22328,24850,1809,180900,1809000000,18,PESAWARAN,LAMPUNG,PESAWARAN,2,3,0,"Dec 31, 2017 3:23:51 PM",nita,6536,1560,24850,37632,PESAWARAN 4,4,-1,5,1224,False,2,3,"Dec 31, 2017 3:23:51 PM",nita
pesawarankab,24850,22328,22328,24850,1809,180900,1809000000,18,PESAWARAN,LAMPUNG,PESAWARAN,2,11,1,"Dec 31, 2017 3:23:51 PM",nita,6537,1560,24850,141581,PESAWARAN 5,5,-1,3,8085,False,2,12,"Dec 31, 2017 3:23:51 PM",nita
pesisirbaratkab,928071,22328,22328,928071,1813,181300,1813000000,18,PESISIR BARAT,LAMPUNG,PESISIR BARAT,2,6,0,"Dec 31, 2017 5:37:46 PM",nita,3234,849,928071,38613,PESISIR BARAT 1,1,-1,4,1185,False,2,6,"Dec 31, 2017 5:37:46 PM",nita
pesisirbaratkab,928071,22328,22328,928071,1813,181300,1813000000,18,PESISIR BARAT,LAMPUNG,PESISIR BARAT,2,7,0,"Dec 31, 2017 5:37:46 PM",nita,3235,849,928071,45054,PESISIR BARAT 2,2,-1,3,1388,False,2,7,"Dec 31, 2017 5:37:46 PM",nita
pesisirbaratkab,928071,22328,22328,928071,1813,181300,1813000000,18,PESISIR BARAT,LAMPUNG,PESISIR BARAT,2,5,1,"Dec 31, 2017 5:37:46 PM",nita,3236,849,928071,35932,PESISIR BARAT 3,3,-1,2,4742,False,2,6,"Dec 31, 2017 5:37:46 PM",nita
pesisirbaratkab,928071,22328,22328,928071,1813,181300,1813000000,18,PESISIR BARAT,LAMPUNG,PESISIR BARAT,2,5,1,"Dec 31, 2017 5:37:46 PM",nita,3237,849,928071,36365,PESISIR BARAT 4,4,-1,1,5175,False,2,6,"Dec 31, 2017 5:37:46 PM",nita
tanjungpinangkota,25406,25405,25405,25406,2172,217200,2172000000,21,KOTA TANJUNGPINANG,KEPULAUAN RIAU,KOTA TANJUNGPINANG,2,9,1,"Dec 31, 2017 9:08:01 AM",fatih,3417,892,25406,68421,KOTA TANJUNGPINANG 1,1,-1,1,6042,False,2,10,"Dec 31, 2017 9:08:01 AM",fatih
tanjungpinangkota,25406,25405,25405,25406,2172,217200,2172000000,21,KOTA TANJUNGPINANG,KEPULAUAN RIAU,KOTA TANJUNGPINANG,2,12,0,"Dec 31, 2017 9:08:01 AM",fatih,3418,892,25406,83552,KOTA TANJUNGPINANG 2,2,-1,3,380,False,2,12,"Dec 31, 2017 9:08:01 AM",fatih
tanjungpinangkota,25406,25405,25405,25406,2172,217200,2172000000,21,KOTA TANJUNGPINANG,KEPULAUAN RIAU,KOTA TANJUNGPINANG,2,8,0,"Dec 31, 2017 9:08:01 AM",fatih,3419,892,25406,55960,KOTA TANJUNGPINANG 3,3,-1,2,512,False,2,8,"Dec 31, 2017 9:08:01 AM",fatih
kepanambaskab,25429,25405,25405,25429,2105,210500,2105000000,21,KEPULAUAN ANAMBAS,KEPULAUAN RIAU,KEPULAUAN ANAMBAS,2,8,1,"Dec 31, 2017 6:16:44 PM",fatih,6488,1550,25429,19489,KEPULAUAN ANAMBAS 1,1,-1,1,2049,False,2,9,"Dec 31, 2017 6:16:44 PM",rita
kepanambaskab,25429,25405,25405,25429,2105,210500,2105000000,21,KEPULAUAN ANAMBAS,KEPULAUAN RIAU,KEPULAUAN ANAMBAS,2,7,0,"Dec 31, 2017 6:16:44 PM",fatih,6489,1550,25429,15638,KEPULAUAN ANAMBAS 2,2,-1,3,378,False,2,7,"Dec 31, 2017 6:16:44 PM",rita
kepanambaskab,25429,25405,25405,25429,2105,210500,2105000000,21,KEPULAUAN ANAMBAS,KEPULAUAN RIAU,KEPULAUAN ANAMBAS,2,3,1,"Dec 31, 2017 6:16:44 PM",fatih,6490,1550,25429,8476,KEPULAUAN ANAMBAS 3,3,-1,2,1936,False,2,4,"Dec 31, 2017 6:16:44 PM",rita
bintankab,25471,25405,25405,25471,2101,210100,2101000000,21,BINTAN,KEPULAUAN RIAU,BINTAN,2,8,1,"Dec 31, 2017 12:31:21 PM",rita,3466,903,25471,51854,BINTAN 1,1,-1,1,4286,False,2,9,"Dec 31, 2017 12:31:21 PM",rita
bintankab,25471,25405,25405,25471,2101,210100,2101000000,21,BINTAN,KEPULAUAN RIAU,BINTAN,2,2,1,"Dec 31, 2017 12:31:21 PM",rita,3467,903,25471,15906,BINTAN 2,2,-1,2,4014,False,2,3,"Dec 31, 2017 12:31:21 PM",rita
bintankab,25471,25405,25405,25471,2101,210100,2101000000,21,BINTAN,KEPULAUAN RIAU,BINTAN,2,7,0,"Dec 31, 2017 12:31:21 PM",rita,3468,903,25471,42532,BINTAN 3,3,-1,4,910,False,2,7,"Dec 31, 2017 12:31:21 PM",rita
bintankab,25471,25405,25405,25471,2101,210100,2101000000,21,BINTAN,KEPULAUAN RIAU,BINTAN,2,6,0,"Dec 31, 2017 12:31:21 PM",rita,3469,903,25471,38366,BINTAN 4,4,-1,3,2690,False,2,6,"Dec 31, 2017 12:31:21 PM",rita
karimunkab,25533,25405,25405,25533,2102,210200,2102000000,21,KARIMUN,KEPULAUAN RIAU,KARIMUN,2,7,0,"Dec 31, 2017 11:00:02 AM",rita,2250,622,25533,59391,KARIMUN 1,1,-1,3,3188,False,2,7,"Dec 31, 2017 11:00:02 AM",rita
