idProvinsi,namaProvinsi,createdAt,createdBy,idDapil,idVersi,idWilayah,jumlahPenduduk,namaDapil,noDapil,statusCoterminous,tingkat,totalAlokasiKursi,updatedAt
53241,BALI,"Jan 22, 2018 3:42:27 PM",superadmin,234,139,53241,-1,BALI  3,3,True,1,6,"Jan 22, 2018 3:42:27 PM"
53241,BALI,"Jan 22, 2018 3:42:27 PM",superadmin,235,139,53241,-1,BALI  4,4,True,1,4,"Jan 22, 2018 3:42:27 PM"
53241,BALI,"Jan 22, 2018 3:42:27 PM",superadmin,236,139,53241,-1,BALI  5,5,True,1,12,"Jan 22, 2018 3:42:27 PM"
53241,BALI,"Jan 22, 2018 3:42:27 PM",superadmin,237,139,53241,-1,BALI  6,6,True,1,3,"Jan 22, 2018 3:42:27 PM"
53241,BALI,"Jan 22, 2018 3:42:27 PM",superadmin,238,139,53241,-1,BALI  7,7,True,1,7,"Jan 22, 2018 3:42:27 PM"
53241,BALI,"Jan 22, 2018 3:42:27 PM",superadmin,239,139,53241,-1,BALI  8,8,True,1,3,"Jan 22, 2018 3:42:27 PM"
53241,BALI,"Jan 22, 2018 3:42:27 PM",superadmin,240,139,53241,-1,BALI  9,9,True,1,6,"Jan 22, 2018 3:42:27 PM"
54020,NUSA TENGGARA BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,241,140,54020,-1,NUSA TENGGARA BARAT  1,1,True,1,5,"Jan 22, 2018 3:42:27 PM"
54020,NUSA TENGGARA BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,242,140,54020,-1,NUSA TENGGARA BARAT  2,2,True,1,12,"Jan 22, 2018 3:42:27 PM"
54020,NUSA TENGGARA BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,243,140,54020,-1,NUSA TENGGARA BARAT  3,3,True,1,9,"Jan 22, 2018 3:42:27 PM"
54020,NUSA TENGGARA BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,244,140,54020,-1,NUSA TENGGARA BARAT  4,4,True,1,6,"Jan 22, 2018 3:42:27 PM"
54020,NUSA TENGGARA BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,245,140,54020,-1,NUSA TENGGARA BARAT  5,5,True,1,8,"Jan 22, 2018 3:42:27 PM"
54020,NUSA TENGGARA BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,246,140,54020,-1,NUSA TENGGARA BARAT  6,6,True,1,11,"Jan 22, 2018 3:42:27 PM"
54020,NUSA TENGGARA BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,247,140,54020,-1,NUSA TENGGARA BARAT  7,7,True,1,7,"Jan 22, 2018 3:42:27 PM"
54020,NUSA TENGGARA BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,248,140,54020,-1,NUSA TENGGARA BARAT  8,8,True,1,7,"Jan 22, 2018 3:42:27 PM"
55065,NUSA TENGGARA TIMUR,"Jan 22, 2018 3:42:27 PM",superadmin,249,141,55065,-1,NUSA TENGGARA TIMUR  1,1,True,1,6,"Jan 22, 2018 3:42:27 PM"
55065,NUSA TENGGARA TIMUR,"Jan 22, 2018 3:42:27 PM",superadmin,250,141,55065,-1,NUSA TENGGARA TIMUR  2,2,True,1,7,"Jan 22, 2018 3:42:27 PM"
55065,NUSA TENGGARA TIMUR,"Jan 22, 2018 3:42:27 PM",superadmin,251,141,55065,-1,NUSA TENGGARA TIMUR  3,3,True,1,10,"Jan 22, 2018 3:42:27 PM"
55065,NUSA TENGGARA TIMUR,"Jan 22, 2018 3:42:27 PM",superadmin,252,141,55065,-1,NUSA TENGGARA TIMUR  4,4,True,1,10,"Jan 22, 2018 3:42:27 PM"
55065,NUSA TENGGARA TIMUR,"Jan 22, 2018 3:42:27 PM",superadmin,253,141,55065,-1,NUSA TENGGARA TIMUR  5,5,True,1,11,"Jan 22, 2018 3:42:27 PM"
55065,NUSA TENGGARA TIMUR,"Jan 22, 2018 3:42:27 PM",superadmin,254,141,55065,-1,NUSA TENGGARA TIMUR  6,6,True,1,7,"Jan 22, 2018 3:42:27 PM"
55065,NUSA TENGGARA TIMUR,"Jan 22, 2018 3:42:27 PM",superadmin,255,141,55065,-1,NUSA TENGGARA TIMUR  7,7,True,1,8,"Jan 22, 2018 3:42:27 PM"
55065,NUSA TENGGARA TIMUR,"Jan 22, 2018 3:42:27 PM",superadmin,256,141,55065,-1,NUSA TENGGARA TIMUR  8,8,True,1,6,"Jan 22, 2018 3:42:27 PM"
58285,KALIMANTAN BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,257,142,58285,-1,KALIMANTAN BARAT  1,1,True,1,8,"Jan 22, 2018 3:42:27 PM"
58285,KALIMANTAN BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,258,142,58285,-1,KALIMANTAN BARAT  2,2,True,1,11,"Jan 22, 2018 3:42:27 PM"
58285,KALIMANTAN BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,259,142,58285,-1,KALIMANTAN BARAT  3,3,True,1,6,"Jan 22, 2018 3:42:27 PM"
58285,KALIMANTAN BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,260,142,58285,-1,KALIMANTAN BARAT  4,4,True,1,8,"Jan 22, 2018 3:42:27 PM"
58285,KALIMANTAN BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,261,142,58285,-1,KALIMANTAN BARAT  5,5,True,1,5,"Jan 22, 2018 3:42:27 PM"
58285,KALIMANTAN BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,262,142,58285,-1,KALIMANTAN BARAT  6,6,True,1,8,"Jan 22, 2018 3:42:27 PM"
58285,KALIMANTAN BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,263,142,58285,-1,KALIMANTAN BARAT  7,7,True,1,11,"Jan 22, 2018 3:42:27 PM"
58285,KALIMANTAN BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,264,142,58285,-1,KALIMANTAN BARAT  8,8,True,1,8,"Jan 22, 2018 3:42:27 PM"
60371,KALIMANTAN TENGAH,"Jan 22, 2018 3:42:27 PM",superadmin,265,143,60371,-1,KALIMANTAN TENGAH  1,1,True,1,10,"Jan 22, 2018 3:42:27 PM"
60371,KALIMANTAN TENGAH,"Jan 22, 2018 3:42:27 PM",superadmin,266,143,60371,-1,KALIMANTAN TENGAH  2,2,True,1,10,"Jan 22, 2018 3:42:27 PM"
60371,KALIMANTAN TENGAH,"Jan 22, 2018 3:42:27 PM",superadmin,267,143,60371,-1,KALIMANTAN TENGAH  3,3,True,1,7,"Jan 22, 2018 3:42:27 PM"
60371,KALIMANTAN TENGAH,"Jan 22, 2018 3:42:27 PM",superadmin,268,143,60371,-1,KALIMANTAN TENGAH  4,4,True,1,9,"Jan 22, 2018 3:42:27 PM"
60371,KALIMANTAN TENGAH,"Jan 22, 2018 3:42:27 PM",superadmin,269,143,60371,-1,KALIMANTAN TENGAH  5,5,True,1,9,"Jan 22, 2018 3:42:27 PM"
61965,KALIMANTAN SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,270,144,61965,-1,KALIMANTAN SELATAN  1,1,True,1,8,"Jan 22, 2018 3:42:27 PM"
61965,KALIMANTAN SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,271,144,61965,-1,KALIMANTAN SELATAN  2,2,True,1,9,"Jan 22, 2018 3:42:27 PM"
61965,KALIMANTAN SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,272,144,61965,-1,KALIMANTAN SELATAN  3,3,True,1,4,"Jan 22, 2018 3:42:27 PM"
61965,KALIMANTAN SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,273,144,61965,-1,KALIMANTAN SELATAN  4,4,True,1,9,"Jan 22, 2018 3:42:27 PM"
61965,KALIMANTAN SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,274,144,61965,-1,KALIMANTAN SELATAN  5,5,True,1,9,"Jan 22, 2018 3:42:27 PM"
61965,KALIMANTAN SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,275,144,61965,-1,KALIMANTAN SELATAN  6,6,True,1,8,"Jan 22, 2018 3:42:27 PM"
61965,KALIMANTAN SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,276,144,61965,-1,KALIMANTAN SELATAN  7,7,True,1,8,"Jan 22, 2018 3:42:27 PM"
64111,KALIMANTAN TIMUR,"Jan 22, 2018 3:42:27 PM",superadmin,277,145,64111,-1,KALIMANTAN TIMUR  1,1,True,1,12,"Jan 22, 2018 3:42:27 PM"
64111,KALIMANTAN TIMUR,"Jan 22, 2018 3:42:27 PM",superadmin,278,145,64111,-1,KALIMANTAN TIMUR  2,2,True,1,10,"Jan 22, 2018 3:42:27 PM"
64111,KALIMANTAN TIMUR,"Jan 22, 2018 3:42:27 PM",superadmin,279,145,64111,-1,KALIMANTAN TIMUR  3,3,True,1,7,"Jan 22, 2018 3:42:27 PM"
64111,KALIMANTAN TIMUR,"Jan 22, 2018 3:42:27 PM",superadmin,280,145,64111,-1,KALIMANTAN TIMUR  4,4,True,1,11,"Jan 22, 2018 3:42:27 PM"
64111,KALIMANTAN TIMUR,"Jan 22, 2018 3:42:27 PM",superadmin,281,145,64111,-1,KALIMANTAN TIMUR  5,5,True,1,3,"Jan 22, 2018 3:42:27 PM"
64111,KALIMANTAN TIMUR,"Jan 22, 2018 3:42:27 PM",superadmin,282,145,64111,-1,KALIMANTAN TIMUR  6,6,True,1,12,"Jan 22, 2018 3:42:27 PM"
65702,SULAWESI UTARA,"Jan 22, 2018 3:42:27 PM",superadmin,283,146,65702,-1,SULAWESI UTARA  1,1,True,1,8,"Jan 22, 2018 3:42:27 PM"
65702,SULAWESI UTARA,"Jan 22, 2018 3:42:27 PM",superadmin,284,146,65702,-1,SULAWESI UTARA  2,2,True,1,8,"Jan 22, 2018 3:42:27 PM"
65702,SULAWESI UTARA,"Jan 22, 2018 3:42:27 PM",superadmin,285,146,65702,-1,SULAWESI UTARA  3,3,True,1,5,"Jan 22, 2018 3:42:27 PM"
65702,SULAWESI UTARA,"Jan 22, 2018 3:42:27 PM",superadmin,286,146,65702,-1,SULAWESI UTARA  4,4,True,1,10,"Jan 22, 2018 3:42:27 PM"
65702,SULAWESI UTARA,"Jan 22, 2018 3:42:27 PM",superadmin,287,146,65702,-1,SULAWESI UTARA  5,5,True,1,6,"Jan 22, 2018 3:42:27 PM"
65702,SULAWESI UTARA,"Jan 22, 2018 3:42:27 PM",superadmin,288,146,65702,-1,SULAWESI UTARA  6,6,True,1,8,"Jan 22, 2018 3:42:27 PM"
67393,SULAWESI TENGAH,"Jan 22, 2018 3:42:27 PM",superadmin,289,147,67393,-1,SULAWESI TENGAH  1,1,True,1,6,"Jan 22, 2018 3:42:27 PM"
67393,SULAWESI TENGAH,"Jan 22, 2018 3:42:27 PM",superadmin,290,147,67393,-1,SULAWESI TENGAH  2,2,True,1,7,"Jan 22, 2018 3:42:27 PM"
67393,SULAWESI TENGAH,"Jan 22, 2018 3:42:27 PM",superadmin,291,147,67393,-1,SULAWESI TENGAH  3,3,True,1,6,"Jan 22, 2018 3:42:27 PM"
67393,SULAWESI TENGAH,"Jan 22, 2018 3:42:27 PM",superadmin,292,147,67393,-1,SULAWESI TENGAH  4,4,True,1,8,"Jan 22, 2018 3:42:27 PM"
67393,SULAWESI TENGAH,"Jan 22, 2018 3:42:27 PM",superadmin,293,147,67393,-1,SULAWESI TENGAH  5,5,True,1,10,"Jan 22, 2018 3:42:27 PM"
67393,SULAWESI TENGAH,"Jan 22, 2018 3:42:27 PM",superadmin,294,147,67393,-1,SULAWESI TENGAH  6,6,True,1,8,"Jan 22, 2018 3:42:27 PM"
69268,SULAWESI SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,295,148,69268,-1,SULAWESI SELATAN  1,1,True,1,9,"Jan 22, 2018 3:42:27 PM"
69268,SULAWESI SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,296,148,69268,-1,SULAWESI SELATAN  2,2,True,1,6,"Jan 22, 2018 3:42:27 PM"
69268,SULAWESI SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,297,148,69268,-1,SULAWESI SELATAN  3,3,True,1,9,"Jan 22, 2018 3:42:27 PM"
69268,SULAWESI SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,298,148,69268,-1,SULAWESI SELATAN  4,4,True,1,7,"Jan 22, 2018 3:42:27 PM"
69268,SULAWESI SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,299,148,69268,-1,SULAWESI SELATAN  5,5,True,1,6,"Jan 22, 2018 3:42:27 PM"
69268,SULAWESI SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,300,148,69268,-1,SULAWESI SELATAN  6,6,True,1,9,"Jan 22, 2018 3:42:27 PM"
69268,SULAWESI SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,301,148,69268,-1,SULAWESI SELATAN  7,7,True,1,7,"Jan 22, 2018 3:42:27 PM"
69268,SULAWESI SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,302,148,69268,-1,SULAWESI SELATAN  8,8,True,1,7,"Jan 22, 2018 3:42:27 PM"
69268,SULAWESI SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,303,148,69268,-1,SULAWESI SELATAN  9,9,True,1,9,"Jan 22, 2018 3:42:27 PM"
69268,SULAWESI SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,304,148,69268,-1,SULAWESI SELATAN  10,10,True,1,5,"Jan 22, 2018 3:42:27 PM"
69268,SULAWESI SELATAN,"Jan 22, 2018 3:42:27 PM",superadmin,305,148,69268,-1,SULAWESI SELATAN  11,11,True,1,11,"Jan 22, 2018 3:42:27 PM"
72551,SULAWESI TENGGARA,"Jan 22, 2018 3:42:27 PM",superadmin,306,149,72551,-1,SULAWESI TENGGARA  1,1,True,1,6,"Jan 22, 2018 3:42:27 PM"
72551,SULAWESI TENGGARA,"Jan 22, 2018 3:42:27 PM",superadmin,307,149,72551,-1,SULAWESI TENGGARA  2,2,True,1,8,"Jan 22, 2018 3:42:27 PM"
72551,SULAWESI TENGGARA,"Jan 22, 2018 3:42:27 PM",superadmin,308,149,72551,-1,SULAWESI TENGGARA  3,3,True,1,6,"Jan 22, 2018 3:42:27 PM"
72551,SULAWESI TENGGARA,"Jan 22, 2018 3:42:27 PM",superadmin,309,149,72551,-1,SULAWESI TENGGARA  4,4,True,1,10,"Jan 22, 2018 3:42:27 PM"
72551,SULAWESI TENGGARA,"Jan 22, 2018 3:42:27 PM",superadmin,310,149,72551,-1,SULAWESI TENGGARA  5,5,True,1,9,"Jan 22, 2018 3:42:27 PM"
72551,SULAWESI TENGGARA,"Jan 22, 2018 3:42:27 PM",superadmin,311,149,72551,-1,SULAWESI TENGGARA  6,6,True,1,6,"Jan 22, 2018 3:42:27 PM"
74716,GORONTALO,"Jan 22, 2018 3:42:27 PM",superadmin,312,150,74716,-1,GORONTALO  1,1,True,1,8,"Jan 22, 2018 3:42:27 PM"
74716,GORONTALO,"Jan 22, 2018 3:42:27 PM",superadmin,313,150,74716,-1,GORONTALO  2,2,True,1,6,"Jan 22, 2018 3:42:27 PM"
74716,GORONTALO,"Jan 22, 2018 3:42:27 PM",superadmin,314,150,74716,-1,GORONTALO  3,3,True,1,9,"Jan 22, 2018 3:42:27 PM"
74716,GORONTALO,"Jan 22, 2018 3:42:27 PM",superadmin,315,150,74716,-1,GORONTALO  4,4,True,1,6,"Jan 22, 2018 3:42:27 PM"
74716,GORONTALO,"Jan 22, 2018 3:42:27 PM",superadmin,316,150,74716,-1,GORONTALO  5,5,True,1,5,"Jan 22, 2018 3:42:27 PM"
74716,GORONTALO,"Jan 22, 2018 3:42:27 PM",superadmin,317,150,74716,-1,GORONTALO  6,6,True,1,11,"Jan 22, 2018 3:42:27 PM"
75425,SULAWESI BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,318,151,75425,-1,SULAWESI BARAT  1,1,True,1,6,"Jan 22, 2018 3:42:27 PM"
75425,SULAWESI BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,319,151,75425,-1,SULAWESI BARAT  2,2,True,1,8,"Jan 22, 2018 3:42:27 PM"
75425,SULAWESI BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,320,151,75425,-1,SULAWESI BARAT  3,3,True,1,7,"Jan 22, 2018 3:42:27 PM"
75425,SULAWESI BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,321,151,75425,-1,SULAWESI BARAT  4,4,True,1,5,"Jan 22, 2018 3:42:27 PM"
75425,SULAWESI BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,322,151,75425,-1,SULAWESI BARAT  5,5,True,1,9,"Jan 22, 2018 3:42:27 PM"
75425,SULAWESI BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,323,151,75425,-1,SULAWESI BARAT  6,6,True,1,4,"Jan 22, 2018 3:42:27 PM"
75425,SULAWESI BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,324,151,75425,-1,SULAWESI BARAT  7,7,True,1,6,"Jan 22, 2018 3:42:27 PM"
76096,MALUKU,"Jan 22, 2018 3:42:27 PM",superadmin,325,152,76096,-1,MALUKU  1,1,True,1,9,"Jan 22, 2018 3:42:27 PM"
76096,MALUKU,"Jan 22, 2018 3:42:27 PM",superadmin,326,152,76096,-1,MALUKU  2,2,True,1,5,"Jan 22, 2018 3:42:27 PM"
76096,MALUKU,"Jan 22, 2018 3:42:27 PM",superadmin,327,152,76096,-1,MALUKU  3,3,True,1,10,"Jan 22, 2018 3:42:27 PM"
76096,MALUKU,"Jan 22, 2018 3:42:27 PM",superadmin,328,152,76096,-1,MALUKU  4,4,True,1,3,"Jan 22, 2018 3:42:27 PM"
76096,MALUKU,"Jan 22, 2018 3:42:27 PM",superadmin,329,152,76096,-1,MALUKU  5,5,True,1,5,"Jan 22, 2018 3:42:27 PM"
76096,MALUKU,"Jan 22, 2018 3:42:27 PM",superadmin,330,152,76096,-1,MALUKU  6,6,True,1,8,"Jan 22, 2018 3:42:27 PM"
76096,MALUKU,"Jan 22, 2018 3:42:27 PM",superadmin,331,152,76096,-1,MALUKU  7,7,True,1,5,"Jan 22, 2018 3:42:27 PM"
77085,MALUKU UTARA,"Jan 22, 2018 3:42:27 PM",superadmin,332,153,77085,-1,MALUKU UTARA  1,1,True,1,12,"Jan 22, 2018 3:42:27 PM"
77085,MALUKU UTARA,"Jan 22, 2018 3:42:27 PM",superadmin,333,153,77085,-1,MALUKU UTARA  2,2,True,1,9,"Jan 22, 2018 3:42:27 PM"
77085,MALUKU UTARA,"Jan 22, 2018 3:42:27 PM",superadmin,334,153,77085,-1,MALUKU UTARA  3,3,True,1,8,"Jan 22, 2018 3:42:27 PM"
77085,MALUKU UTARA,"Jan 22, 2018 3:42:27 PM",superadmin,335,153,77085,-1,MALUKU UTARA  4,4,True,1,9,"Jan 22, 2018 3:42:27 PM"
77085,MALUKU UTARA,"Jan 22, 2018 3:42:27 PM",superadmin,336,153,77085,-1,MALUKU UTARA  5,5,True,1,7,"Jan 22, 2018 3:42:27 PM"
78203,PAPUA,"Jan 22, 2018 3:42:27 PM",superadmin,337,154,78203,-1,PAPUA  1,1,True,1,10,"Jan 22, 2018 3:42:27 PM"
78203,PAPUA,"Jan 22, 2018 3:42:27 PM",superadmin,338,154,78203,-1,PAPUA  2,2,True,1,5,"Jan 22, 2018 3:42:27 PM"
78203,PAPUA,"Jan 22, 2018 3:42:27 PM",superadmin,339,154,78203,-1,PAPUA  3,3,True,1,10,"Jan 22, 2018 3:42:27 PM"
78203,PAPUA,"Jan 22, 2018 3:42:27 PM",superadmin,340,154,78203,-1,PAPUA  4,4,True,1,9,"Jan 22, 2018 3:42:27 PM"
78203,PAPUA,"Jan 22, 2018 3:42:27 PM",superadmin,341,154,78203,-1,PAPUA  5,5,True,1,7,"Jan 22, 2018 3:42:27 PM"
78203,PAPUA,"Jan 22, 2018 3:42:27 PM",superadmin,342,154,78203,-1,PAPUA  6,6,True,1,8,"Jan 22, 2018 3:42:27 PM"
78203,PAPUA,"Jan 22, 2018 3:42:27 PM",superadmin,343,154,78203,-1,PAPUA  7,7,True,1,6,"Jan 22, 2018 3:42:27 PM"
81877,PAPUA BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,344,155,81877,-1,PAPUA BARAT  1,1,True,1,11,"Jan 22, 2018 3:42:27 PM"
81877,PAPUA BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,345,155,81877,-1,PAPUA BARAT  2,2,True,1,12,"Jan 22, 2018 3:42:27 PM"
81877,PAPUA BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,346,155,81877,-1,PAPUA BARAT  3,3,True,1,8,"Jan 22, 2018 3:42:27 PM"
81877,PAPUA BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,347,155,81877,-1,PAPUA BARAT  4,4,True,1,4,"Jan 22, 2018 3:42:27 PM"
81877,PAPUA BARAT,"Jan 22, 2018 3:42:27 PM",superadmin,348,155,81877,-1,PAPUA BARAT  5,5,True,1,10,"Jan 22, 2018 3:42:27 PM"
928068,KALIMANTAN UTARA,"Jan 22, 2018 3:42:27 PM",superadmin,349,156,928068,-1,KALIMANTAN UTARA  1,1,True,1,12,"Jan 22, 2018 3:42:27 PM"
928068,KALIMANTAN UTARA,"Jan 22, 2018 3:42:27 PM",superadmin,350,156,928068,-1,KALIMANTAN UTARA  2,2,True,1,9,"Jan 22, 2018 3:42:27 PM"
928068,KALIMANTAN UTARA,"Jan 22, 2018 3:42:27 PM",superadmin,351,156,928068,-1,KALIMANTAN UTARA  3,3,True,1,4,"Jan 22, 2018 3:42:27 PM"
928068,KALIMANTAN UTARA,"Jan 22, 2018 3:42:27 PM",superadmin,352,156,928068,-1,KALIMANTAN UTARA  4,4,True,1,10,"Jan 22, 2018 3:42:27 PM"
