jenisPemilihan,dapil_id,nama_dapil,id_provinsi,nama_provinsi,kode_kabkota,nama_kabkota
DPRD Kab/Kota,6574,TULANG BAWANG BARAT 1,22328,LAMPUNG,22522,TULANG BAWANG BARAT
DPRD Kab/Kota,6575,TULANG BAWANG BARAT 2,22328,LAMPUNG,22522,TULANG BAWANG BARAT
DPRD Kab/Kota,6576,TULANG BAWANG BARAT 3,22328,LAMPUNG,22522,TULANG BAWANG BARAT
DPRD Kab/Kota,6577,TULANG BAWANG BARAT 4,22328,LAMPUNG,22522,TULANG BAWANG BARAT
DPRD Kab/Kota,6598,LAMPUNG SELATAN 1,22328,LAMPUNG,22605,LAMPUNG SELATAN
DPRD Kab/Kota,6599,LAMPUNG SELATAN 2,22328,LAMPUNG,22605,LAMPUNG SELATAN
DPRD Kab/Kota,6600,LAMPUNG SELATAN 3,22328,LAMPUNG,22605,LAMPUNG SELATAN
DPRD Kab/Kota,6601,LAMPUNG SELATAN 4,22328,LAMPUNG,22605,LAMPUNG SELATAN
DPRD Kab/Kota,6602,LAMPUNG SELATAN 5,22328,LAMPUNG,22605,LAMPUNG SELATAN
DPRD Kab/Kota,6603,LAMPUNG SELATAN 6,22328,LAMPUNG,22605,LAMPUNG SELATAN
DPRD Kab/Kota,6604,LAMPUNG SELATAN 7,22328,LAMPUNG,22605,LAMPUNG SELATAN
DPRD Kab/Kota,6614,LAMPUNG TENGAH 1,22328,LAMPUNG,22875,LAMPUNG TENGAH
DPRD Kab/Kota,6615,LAMPUNG TENGAH 2,22328,LAMPUNG,22875,LAMPUNG TENGAH
DPRD Kab/Kota,6616,LAMPUNG TENGAH 3,22328,LAMPUNG,22875,LAMPUNG TENGAH
DPRD Kab/Kota,6617,LAMPUNG TENGAH 4,22328,LAMPUNG,22875,LAMPUNG TENGAH
DPRD Kab/Kota,6618,LAMPUNG TENGAH 5,22328,LAMPUNG,22875,LAMPUNG TENGAH
DPRD Kab/Kota,6578,LAMPUNG UTARA 1,22328,LAMPUNG,23189,LAMPUNG UTARA
DPRD Kab/Kota,6579,LAMPUNG UTARA 2,22328,LAMPUNG,23189,LAMPUNG UTARA
DPRD Kab/Kota,6580,LAMPUNG UTARA 3,22328,LAMPUNG,23189,LAMPUNG UTARA
DPRD Kab/Kota,6581,LAMPUNG UTARA 4,22328,LAMPUNG,23189,LAMPUNG UTARA
DPRD Kab/Kota,3229,LAMPUNG BARAT 1,22328,LAMPUNG,23460,LAMPUNG BARAT
DPRD Kab/Kota,3230,LAMPUNG BARAT 2,22328,LAMPUNG,23460,LAMPUNG BARAT
DPRD Kab/Kota,3231,LAMPUNG BARAT 3,22328,LAMPUNG,23460,LAMPUNG BARAT
DPRD Kab/Kota,3232,LAMPUNG BARAT 4,22328,LAMPUNG,23460,LAMPUNG BARAT
DPRD Kab/Kota,3233,LAMPUNG BARAT 5,22328,LAMPUNG,23460,LAMPUNG BARAT
DPRD Kab/Kota,3187,TULANG BAWANG 1,22328,LAMPUNG,23737,TULANG BAWANG
DPRD Kab/Kota,3188,TULANG BAWANG 2,22328,LAMPUNG,23737,TULANG BAWANG
DPRD Kab/Kota,3189,TULANG BAWANG 3,22328,LAMPUNG,23737,TULANG BAWANG
DPRD Kab/Kota,3190,TULANG BAWANG 4,22328,LAMPUNG,23737,TULANG BAWANG
DPRD Kab/Kota,3191,TULANG BAWANG 5,22328,LAMPUNG,23737,TULANG BAWANG
DPRD Kab/Kota,3192,TULANG BAWANG 6,22328,LAMPUNG,23737,TULANG BAWANG
DPRD Kab/Kota,3193,TULANG BAWANG 7,22328,LAMPUNG,23737,TULANG BAWANG
DPRD Kab/Kota,1434,TANGGAMUS 1,22328,LAMPUNG,23903,TANGGAMUS
DPRD Kab/Kota,1435,TANGGAMUS 2,22328,LAMPUNG,23903,TANGGAMUS
DPRD Kab/Kota,1436,TANGGAMUS 3,22328,LAMPUNG,23903,TANGGAMUS
DPRD Kab/Kota,1437,TANGGAMUS 4,22328,LAMPUNG,23903,TANGGAMUS
DPRD Kab/Kota,1438,TANGGAMUS 5,22328,LAMPUNG,23903,TANGGAMUS
DPRD Kab/Kota,1439,TANGGAMUS 6,22328,LAMPUNG,23903,TANGGAMUS
DPRD Kab/Kota,6556,LAMPUNG TIMUR 1,22328,LAMPUNG,24202,LAMPUNG TIMUR
DPRD Kab/Kota,6557,LAMPUNG TIMUR 2,22328,LAMPUNG,24202,LAMPUNG TIMUR
DPRD Kab/Kota,6558,LAMPUNG TIMUR 3,22328,LAMPUNG,24202,LAMPUNG TIMUR
DPRD Kab/Kota,6559,LAMPUNG TIMUR 4,22328,LAMPUNG,24202,LAMPUNG TIMUR
DPRD Kab/Kota,6560,LAMPUNG TIMUR 5,22328,LAMPUNG,24202,LAMPUNG TIMUR
DPRD Kab/Kota,6561,LAMPUNG TIMUR 6,22328,LAMPUNG,24202,LAMPUNG TIMUR
DPRD Kab/Kota,6562,LAMPUNG TIMUR 7,22328,LAMPUNG,24202,LAMPUNG TIMUR
DPRD Kab/Kota,1340,WAY KANAN 1,22328,LAMPUNG,24484,WAY KANAN
DPRD Kab/Kota,1341,WAY KANAN 2,22328,LAMPUNG,24484,WAY KANAN
DPRD Kab/Kota,1342,WAY KANAN 3,22328,LAMPUNG,24484,WAY KANAN
DPRD Kab/Kota,1343,WAY KANAN 4,22328,LAMPUNG,24484,WAY KANAN
DPRD Kab/Kota,1344,WAY KANAN 5,22328,LAMPUNG,24484,WAY KANAN
DPRD Kab/Kota,6521,KOTA BANDAR LAMPUNG 1,22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG
DPRD Kab/Kota,6522,KOTA BANDAR LAMPUNG 2,22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG
DPRD Kab/Kota,6523,KOTA BANDAR LAMPUNG 3,22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG
DPRD Kab/Kota,6524,KOTA BANDAR LAMPUNG 4,22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG
DPRD Kab/Kota,6525,KOTA BANDAR LAMPUNG 5,22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG
DPRD Kab/Kota,6526,KOTA BANDAR LAMPUNG 6,22328,LAMPUNG,24709,KOTA BANDAR LAMPUNG
DPRD Kab/Kota,1559,KOTA METRO 1,22328,LAMPUNG,24822,KOTA METRO
DPRD Kab/Kota,1560,KOTA METRO 2,22328,LAMPUNG,24822,KOTA METRO
DPRD Kab/Kota,1561,KOTA METRO 3,22328,LAMPUNG,24822,KOTA METRO
DPRD Kab/Kota,1562,KOTA METRO 4,22328,LAMPUNG,24822,KOTA METRO
DPRD Kab/Kota,6533,PESAWARAN 1,22328,LAMPUNG,24850,PESAWARAN
DPRD Kab/Kota,6534,PESAWARAN 2,22328,LAMPUNG,24850,PESAWARAN
DPRD Kab/Kota,6535,PESAWARAN 3,22328,LAMPUNG,24850,PESAWARAN
DPRD Kab/Kota,6536,PESAWARAN 4,22328,LAMPUNG,24850,PESAWARAN
DPRD Kab/Kota,6537,PESAWARAN 5,22328,LAMPUNG,24850,PESAWARAN
DPRD Kab/Kota,3234,PESISIR BARAT 1,22328,LAMPUNG,928071,PESISIR BARAT
DPRD Kab/Kota,3235,PESISIR BARAT 2,22328,LAMPUNG,928071,PESISIR BARAT
DPRD Kab/Kota,3236,PESISIR BARAT 3,22328,LAMPUNG,928071,PESISIR BARAT
DPRD Kab/Kota,3237,PESISIR BARAT 4,22328,LAMPUNG,928071,PESISIR BARAT
DPRD Kab/Kota,3417,KOTA TANJUNGPINANG 1,25405,KEPULAUAN RIAU,25406,KOTA TANJUNGPINANG
DPRD Kab/Kota,3418,KOTA TANJUNGPINANG 2,25405,KEPULAUAN RIAU,25406,KOTA TANJUNGPINANG
DPRD Kab/Kota,3419,KOTA TANJUNGPINANG 3,25405,KEPULAUAN RIAU,25406,KOTA TANJUNGPINANG
DPRD Kab/Kota,6488,KEPULAUAN ANAMBAS 1,25405,KEPULAUAN RIAU,25429,KEPULAUAN ANAMBAS
DPRD Kab/Kota,6489,KEPULAUAN ANAMBAS 2,25405,KEPULAUAN RIAU,25429,KEPULAUAN ANAMBAS
DPRD Kab/Kota,6490,KEPULAUAN ANAMBAS 3,25405,KEPULAUAN RIAU,25429,KEPULAUAN ANAMBAS
DPRD Kab/Kota,3466,BINTAN 1,25405,KEPULAUAN RIAU,25471,BINTAN
DPRD Kab/Kota,3467,BINTAN 2,25405,KEPULAUAN RIAU,25471,BINTAN
DPRD Kab/Kota,3468,BINTAN 3,25405,KEPULAUAN RIAU,25471,BINTAN
DPRD Kab/Kota,3469,BINTAN 4,25405,KEPULAUAN RIAU,25471,BINTAN
DPRD Kab/Kota,2250,KARIMUN 1,25405,KEPULAUAN RIAU,25533,KARIMUN
DPRD Kab/Kota,2251,KARIMUN 2,25405,KEPULAUAN RIAU,25533,KARIMUN
DPRD Kab/Kota,2252,KARIMUN 3,25405,KEPULAUAN RIAU,25533,KARIMUN
DPRD Kab/Kota,2253,KARIMUN 4,25405,KEPULAUAN RIAU,25533,KARIMUN
DPRD Kab/Kota,2264,NATUNA 1,25405,KEPULAUAN RIAU,25597,NATUNA
DPRD Kab/Kota,2265,NATUNA 2,25405,KEPULAUAN RIAU,25597,NATUNA
DPRD Kab/Kota,2266,NATUNA 3,25405,KEPULAUAN RIAU,25597,NATUNA
DPRD Kab/Kota,6430,LINGGA 1,25405,KEPULAUAN RIAU,25683,LINGGA
DPRD Kab/Kota,6431,LINGGA 2,25405,KEPULAUAN RIAU,25683,LINGGA
DPRD Kab/Kota,6432,LINGGA 3,25405,KEPULAUAN RIAU,25683,LINGGA
DPRD Kab/Kota,3424,KOTA BATAM 1,25405,KEPULAUAN RIAU,25746,KOTA BATAM
DPRD Kab/Kota,3425,KOTA BATAM 2,25405,KEPULAUAN RIAU,25746,KOTA BATAM
DPRD Kab/Kota,3426,KOTA BATAM 3,25405,KEPULAUAN RIAU,25746,KOTA BATAM
DPRD Kab/Kota,3427,KOTA BATAM 4,25405,KEPULAUAN RIAU,25746,KOTA BATAM
DPRD Kab/Kota,3428,KOTA BATAM 5,25405,KEPULAUAN RIAU,25746,KOTA BATAM
DPRD Kab/Kota,3429,KOTA BATAM 6,25405,KEPULAUAN RIAU,25746,KOTA BATAM
DPRD Kab/Kota,4848,BOGOR 1,26141,JAWA BARAT,26142,BOGOR
DPRD Kab/Kota,4849,BOGOR 2,26141,JAWA BARAT,26142,BOGOR
DPRD Kab/Kota,4850,BOGOR 3,26141,JAWA BARAT,26142,BOGOR
DPRD Kab/Kota,4851,BOGOR 4,26141,JAWA BARAT,26142,BOGOR
DPRD Kab/Kota,4852,BOGOR 5,26141,JAWA BARAT,26142,BOGOR
DPRD Kab/Kota,4853,BOGOR 6,26141,JAWA BARAT,26142,BOGOR
DPRD Kab/Kota,6625,SUKABUMI 1,26141,JAWA BARAT,26611,SUKABUMI
DPRD Kab/Kota,6626,SUKABUMI 2,26141,JAWA BARAT,26611,SUKABUMI
DPRD Kab/Kota,6627,SUKABUMI 3,26141,JAWA BARAT,26611,SUKABUMI
DPRD Kab/Kota,6628,SUKABUMI 4,26141,JAWA BARAT,26611,SUKABUMI
DPRD Kab/Kota,6629,SUKABUMI 5,26141,JAWA BARAT,26611,SUKABUMI
DPRD Kab/Kota,6630,SUKABUMI 6,26141,JAWA BARAT,26611,SUKABUMI
DPRD Kab/Kota,4781,CIANJUR 1,26141,JAWA BARAT,27026,CIANJUR
DPRD Kab/Kota,4782,CIANJUR 2,26141,JAWA BARAT,27026,CIANJUR
DPRD Kab/Kota,4783,CIANJUR 3,26141,JAWA BARAT,27026,CIANJUR
DPRD Kab/Kota,4784,CIANJUR 4,26141,JAWA BARAT,27026,CIANJUR
DPRD Kab/Kota,4785,CIANJUR 5,26141,JAWA BARAT,27026,CIANJUR
DPRD Kab/Kota,3620,BANDUNG 1,26141,JAWA BARAT,27407,BANDUNG
DPRD Kab/Kota,3621,BANDUNG 2,26141,JAWA BARAT,27407,BANDUNG
DPRD Kab/Kota,3622,BANDUNG 3,26141,JAWA BARAT,27407,BANDUNG
DPRD Kab/Kota,3623,BANDUNG 4,26141,JAWA BARAT,27407,BANDUNG
DPRD Kab/Kota,3624,BANDUNG 5,26141,JAWA BARAT,27407,BANDUNG
DPRD Kab/Kota,3625,BANDUNG 6,26141,JAWA BARAT,27407,BANDUNG
DPRD Kab/Kota,3626,BANDUNG 7,26141,JAWA BARAT,27407,BANDUNG
DPRD Kab/Kota,6063,GARUT 1,26141,JAWA BARAT,27714,GARUT
DPRD Kab/Kota,6064,GARUT 2,26141,JAWA BARAT,27714,GARUT
DPRD Kab/Kota,6065,GARUT 3,26141,JAWA BARAT,27714,GARUT
DPRD Kab/Kota,6066,GARUT 4,26141,JAWA BARAT,27714,GARUT
DPRD Kab/Kota,6067,GARUT 5,26141,JAWA BARAT,27714,GARUT
DPRD Kab/Kota,4876,TASIKMALAYA 1,26141,JAWA BARAT,28182,TASIKMALAYA
DPRD Kab/Kota,4877,TASIKMALAYA 2,26141,JAWA BARAT,28182,TASIKMALAYA
DPRD Kab/Kota,4878,TASIKMALAYA 3,26141,JAWA BARAT,28182,TASIKMALAYA
DPRD Kab/Kota,4879,TASIKMALAYA 4,26141,JAWA BARAT,28182,TASIKMALAYA
DPRD Kab/Kota,4880,TASIKMALAYA 5,26141,JAWA BARAT,28182,TASIKMALAYA
DPRD Kab/Kota,4881,TASIKMALAYA 6,26141,JAWA BARAT,28182,TASIKMALAYA
DPRD Kab/Kota,4882,TASIKMALAYA 7,26141,JAWA BARAT,28182,TASIKMALAYA
DPRD Kab/Kota,6619,CIAMIS 1,26141,JAWA BARAT,28573,CIAMIS
DPRD Kab/Kota,6620,CIAMIS 2,26141,JAWA BARAT,28573,CIAMIS
DPRD Kab/Kota,6621,CIAMIS 3,26141,JAWA BARAT,28573,CIAMIS
DPRD Kab/Kota,6622,CIAMIS 4,26141,JAWA BARAT,28573,CIAMIS
DPRD Kab/Kota,6623,CIAMIS 5,26141,JAWA BARAT,28573,CIAMIS
DPRD Kab/Kota,6624,CIAMIS 6,26141,JAWA BARAT,28573,CIAMIS
DPRD Kab/Kota,4903,KUNINGAN 1,26141,JAWA BARAT,28960,KUNINGAN
DPRD Kab/Kota,4904,KUNINGAN 2,26141,JAWA BARAT,28960,KUNINGAN
DPRD Kab/Kota,4905,KUNINGAN 3,26141,JAWA BARAT,28960,KUNINGAN
DPRD Kab/Kota,4906,KUNINGAN 4,26141,JAWA BARAT,28960,KUNINGAN
DPRD Kab/Kota,4907,KUNINGAN 5,26141,JAWA BARAT,28960,KUNINGAN
DPRD Kab/Kota,6030,CIREBON 1,26141,JAWA BARAT,29369,CIREBON
DPRD Kab/Kota,6031,CIREBON 2,26141,JAWA BARAT,29369,CIREBON
DPRD Kab/Kota,6032,CIREBON 3,26141,JAWA BARAT,29369,CIREBON
DPRD Kab/Kota,6033,CIREBON 4,26141,JAWA BARAT,29369,CIREBON
DPRD Kab/Kota,6034,CIREBON 5,26141,JAWA BARAT,29369,CIREBON
DPRD Kab/Kota,6035,CIREBON 6,26141,JAWA BARAT,29369,CIREBON
DPRD Kab/Kota,6036,CIREBON 7,26141,JAWA BARAT,29369,CIREBON
DPRD Kab/Kota,5209,MAJALENGKA 1,26141,JAWA BARAT,29834,MAJALENGKA
DPRD Kab/Kota,5210,MAJALENGKA 2,26141,JAWA BARAT,29834,MAJALENGKA
DPRD Kab/Kota,5211,MAJALENGKA 3,26141,JAWA BARAT,29834,MAJALENGKA
DPRD Kab/Kota,5212,MAJALENGKA 4,26141,JAWA BARAT,29834,MAJALENGKA
DPRD Kab/Kota,5213,MAJALENGKA 5,26141,JAWA BARAT,29834,MAJALENGKA
DPRD Kab/Kota,5220,SUMEDANG 1,26141,JAWA BARAT,30197,SUMEDANG
DPRD Kab/Kota,5221,SUMEDANG 2,26141,JAWA BARAT,30197,SUMEDANG
DPRD Kab/Kota,5222,SUMEDANG 3,26141,JAWA BARAT,30197,SUMEDANG
DPRD Kab/Kota,5223,SUMEDANG 4,26141,JAWA BARAT,30197,SUMEDANG
DPRD Kab/Kota,5224,SUMEDANG 5,26141,JAWA BARAT,30197,SUMEDANG
DPRD Kab/Kota,5225,SUMEDANG 6,26141,JAWA BARAT,30197,SUMEDANG
DPRD Kab/Kota,4921,INDRAMAYU 1,26141,JAWA BARAT,30503,INDRAMAYU
DPRD Kab/Kota,4922,INDRAMAYU 2,26141,JAWA BARAT,30503,INDRAMAYU
DPRD Kab/Kota,4923,INDRAMAYU 3,26141,JAWA BARAT,30503,INDRAMAYU
DPRD Kab/Kota,4924,INDRAMAYU 4,26141,JAWA BARAT,30503,INDRAMAYU
DPRD Kab/Kota,4925,INDRAMAYU 5,26141,JAWA BARAT,30503,INDRAMAYU
DPRD Kab/Kota,4926,INDRAMAYU 6,26141,JAWA BARAT,30503,INDRAMAYU
DPRD Kab/Kota,4797,SUBANG 1,26141,JAWA BARAT,30851,SUBANG
DPRD Kab/Kota,4798,SUBANG 2,26141,JAWA BARAT,30851,SUBANG
DPRD Kab/Kota,4799,SUBANG 3,26141,JAWA BARAT,30851,SUBANG
DPRD Kab/Kota,4800,SUBANG 4,26141,JAWA BARAT,30851,SUBANG
DPRD Kab/Kota,4801,SUBANG 5,26141,JAWA BARAT,30851,SUBANG
DPRD Kab/Kota,4802,SUBANG 6,26141,JAWA BARAT,30851,SUBANG
DPRD Kab/Kota,4803,SUBANG 7,26141,JAWA BARAT,30851,SUBANG
DPRD Kab/Kota,4908,PURWAKARTA 1,26141,JAWA BARAT,31135,PURWAKARTA
DPRD Kab/Kota,4909,PURWAKARTA 2,26141,JAWA BARAT,31135,PURWAKARTA
DPRD Kab/Kota,4910,PURWAKARTA 3,26141,JAWA BARAT,31135,PURWAKARTA
DPRD Kab/Kota,4911,PURWAKARTA 4,26141,JAWA BARAT,31135,PURWAKARTA
DPRD Kab/Kota,4912,PURWAKARTA 5,26141,JAWA BARAT,31135,PURWAKARTA
DPRD Kab/Kota,4913,PURWAKARTA 6,26141,JAWA BARAT,31135,PURWAKARTA
DPRD Kab/Kota,4775,KARAWANG 1,26141,JAWA BARAT,31345,KARAWANG
DPRD Kab/Kota,4776,KARAWANG 2,26141,JAWA BARAT,31345,KARAWANG
DPRD Kab/Kota,4777,KARAWANG 3,26141,JAWA BARAT,31345,KARAWANG
DPRD Kab/Kota,4778,KARAWANG 4,26141,JAWA BARAT,31345,KARAWANG
DPRD Kab/Kota,4779,KARAWANG 5,26141,JAWA BARAT,31345,KARAWANG
DPRD Kab/Kota,4780,KARAWANG 6,26141,JAWA BARAT,31345,KARAWANG
DPRD Kab/Kota,5145,BEKASI 1,26141,JAWA BARAT,31685,BEKASI
DPRD Kab/Kota,5146,BEKASI 2,26141,JAWA BARAT,31685,BEKASI
DPRD Kab/Kota,5147,BEKASI 3,26141,JAWA BARAT,31685,BEKASI
DPRD Kab/Kota,5148,BEKASI 4,26141,JAWA BARAT,31685,BEKASI
DPRD Kab/Kota,5149,BEKASI 5,26141,JAWA BARAT,31685,BEKASI
DPRD Kab/Kota,5150,BEKASI 6,26141,JAWA BARAT,31685,BEKASI
DPRD Kab/Kota,5234,BANDUNG BARAT 1,26141,JAWA BARAT,31896,BANDUNG BARAT
DPRD Kab/Kota,5235,BANDUNG BARAT 2,26141,JAWA BARAT,31896,BANDUNG BARAT
DPRD Kab/Kota,5236,BANDUNG BARAT 3,26141,JAWA BARAT,31896,BANDUNG BARAT
DPRD Kab/Kota,5237,BANDUNG BARAT 4,26141,JAWA BARAT,31896,BANDUNG BARAT
DPRD Kab/Kota,5238,BANDUNG BARAT 5,26141,JAWA BARAT,31896,BANDUNG BARAT
DPRD Kab/Kota,6647,KOTA BOGOR 1,26141,JAWA BARAT,32077,KOTA BOGOR
DPRD Kab/Kota,6648,KOTA BOGOR 2,26141,JAWA BARAT,32077,KOTA BOGOR
DPRD Kab/Kota,6649,KOTA BOGOR 3,26141,JAWA BARAT,32077,KOTA BOGOR
DPRD Kab/Kota,6650,KOTA BOGOR 4,26141,JAWA BARAT,32077,KOTA BOGOR
DPRD Kab/Kota,6651,KOTA BOGOR 5,26141,JAWA BARAT,32077,KOTA BOGOR
DPRD Kab/Kota,4718,KOTA SUKABUMI 1,26141,JAWA BARAT,32152,KOTA SUKABUMI
DPRD Kab/Kota,4719,KOTA SUKABUMI 2,26141,JAWA BARAT,32152,KOTA SUKABUMI
DPRD Kab/Kota,4720,KOTA SUKABUMI 3,26141,JAWA BARAT,32152,KOTA SUKABUMI
DPRD Kab/Kota,3577,KOTA BANDUNG 1,26141,JAWA BARAT,32193,KOTA BANDUNG
DPRD Kab/Kota,3578,KOTA BANDUNG 2,26141,JAWA BARAT,32193,KOTA BANDUNG
DPRD Kab/Kota,3579,KOTA BANDUNG 3,26141,JAWA BARAT,32193,KOTA BANDUNG
DPRD Kab/Kota,3580,KOTA BANDUNG 4,26141,JAWA BARAT,32193,KOTA BANDUNG
DPRD Kab/Kota,3581,KOTA BANDUNG 5,26141,JAWA BARAT,32193,KOTA BANDUNG
DPRD Kab/Kota,3582,KOTA BANDUNG 6,26141,JAWA BARAT,32193,KOTA BANDUNG
DPRD Kab/Kota,5200,KOTA CIREBON 1,26141,JAWA BARAT,32375,KOTA CIREBON
DPRD Kab/Kota,5201,KOTA CIREBON 2,26141,JAWA BARAT,32375,KOTA CIREBON
DPRD Kab/Kota,5202,KOTA CIREBON 3,26141,JAWA BARAT,32375,KOTA CIREBON
DPRD Kab/Kota,6641,KOTA BEKASI 1,26141,JAWA BARAT,32403,KOTA BEKASI
DPRD Kab/Kota,6642,KOTA BEKASI 2,26141,JAWA BARAT,32403,KOTA BEKASI
DPRD Kab/Kota,6643,KOTA BEKASI 3,26141,JAWA BARAT,32403,KOTA BEKASI
DPRD Kab/Kota,6644,KOTA BEKASI 4,26141,JAWA BARAT,32403,KOTA BEKASI
DPRD Kab/Kota,6645,KOTA BEKASI 5,26141,JAWA BARAT,32403,KOTA BEKASI
DPRD Kab/Kota,6646,KOTA BEKASI 6,26141,JAWA BARAT,32403,KOTA BEKASI
DPRD Kab/Kota,5203,KOTA DEPOK 1,26141,JAWA BARAT,32472,KOTA DEPOK
DPRD Kab/Kota,5204,KOTA DEPOK 2,26141,JAWA BARAT,32472,KOTA DEPOK
DPRD Kab/Kota,5205,KOTA DEPOK 3,26141,JAWA BARAT,32472,KOTA DEPOK
DPRD Kab/Kota,5206,KOTA DEPOK 4,26141,JAWA BARAT,32472,KOTA DEPOK
DPRD Kab/Kota,5207,KOTA DEPOK 5,26141,JAWA BARAT,32472,KOTA DEPOK
DPRD Kab/Kota,5208,KOTA DEPOK 6,26141,JAWA BARAT,32472,KOTA DEPOK
DPRD Kab/Kota,6979,KOTA CIMAHI 1,26141,JAWA BARAT,32547,KOTA CIMAHI
DPRD Kab/Kota,6980,KOTA CIMAHI 2,26141,JAWA BARAT,32547,KOTA CIMAHI
DPRD Kab/Kota,6981,KOTA CIMAHI 3,26141,JAWA BARAT,32547,KOTA CIMAHI
DPRD Kab/Kota,6982,KOTA CIMAHI 4,26141,JAWA BARAT,32547,KOTA CIMAHI
DPRD Kab/Kota,6983,KOTA CIMAHI 5,26141,JAWA BARAT,32547,KOTA CIMAHI
DPRD Kab/Kota,6984,KOTA CIMAHI 6,26141,JAWA BARAT,32547,KOTA CIMAHI
DPRD Kab/Kota,4755,KOTA TASIKMALAYA 1,26141,JAWA BARAT,32566,KOTA TASIKMALAYA
DPRD Kab/Kota,4756,KOTA TASIKMALAYA 2,26141,JAWA BARAT,32566,KOTA TASIKMALAYA
DPRD Kab/Kota,4757,KOTA TASIKMALAYA 3,26141,JAWA BARAT,32566,KOTA TASIKMALAYA
DPRD Kab/Kota,4758,KOTA TASIKMALAYA 4,26141,JAWA BARAT,32566,KOTA TASIKMALAYA
DPRD Kab/Kota,3589,KOTA BANJAR 1,26141,JAWA BARAT,32646,KOTA BANJAR
DPRD Kab/Kota,3590,KOTA BANJAR 2,26141,JAWA BARAT,32646,KOTA BANJAR
DPRD Kab/Kota,3591,KOTA BANJAR 3,26141,JAWA BARAT,32646,KOTA BANJAR
DPRD Kab/Kota,6201,PANGANDARAN 1,26141,JAWA BARAT,927964,PANGANDARAN
DPRD Kab/Kota,6202,PANGANDARAN 2,26141,JAWA BARAT,927964,PANGANDARAN
DPRD Kab/Kota,6203,PANGANDARAN 3,26141,JAWA BARAT,927964,PANGANDARAN
DPRD Kab/Kota,6204,PANGANDARAN 4,26141,JAWA BARAT,927964,PANGANDARAN
DPRD Kab/Kota,6205,PANGANDARAN 5,26141,JAWA BARAT,927964,PANGANDARAN
DPRD Kab/Kota,6664,BANGKA 1,24993,KEPULAUAN BANGKA BELITUNG,24994,BANGKA
DPRD Kab/Kota,6665,BANGKA 2,24993,KEPULAUAN BANGKA BELITUNG,24994,BANGKA
DPRD Kab/Kota,6666,BANGKA 3,24993,KEPULAUAN BANGKA BELITUNG,24994,BANGKA
DPRD Kab/Kota,6667,BANGKA 4,24993,KEPULAUAN BANGKA BELITUNG,24994,BANGKA
DPRD Kab/Kota,6990,BELITUNG 1,24993,KEPULAUAN BANGKA BELITUNG,25072,BELITUNG
DPRD Kab/Kota,6991,BELITUNG 2,24993,KEPULAUAN BANGKA BELITUNG,25072,BELITUNG
DPRD Kab/Kota,6992,BELITUNG 3,24993,KEPULAUAN BANGKA BELITUNG,25072,BELITUNG
DPRD Kab/Kota,6993,BELITUNG 4,24993,KEPULAUAN BANGKA BELITUNG,25072,BELITUNG
DPRD Kab/Kota,6672,BANGKA SELATAN 1,24993,KEPULAUAN BANGKA BELITUNG,25120,BANGKA SELATAN
DPRD Kab/Kota,6673,BANGKA SELATAN 2,24993,KEPULAUAN BANGKA BELITUNG,25120,BANGKA SELATAN
DPRD Kab/Kota,6674,BANGKA SELATAN 3,24993,KEPULAUAN BANGKA BELITUNG,25120,BANGKA SELATAN
DPRD Kab/Kota,6675,BANGKA SELATAN 4,24993,KEPULAUAN BANGKA BELITUNG,25120,BANGKA SELATAN
DPRD Kab/Kota,1626,BANGKA TENGAH 1,24993,KEPULAUAN BANGKA BELITUNG,25181,BANGKA TENGAH
DPRD Kab/Kota,1627,BANGKA TENGAH 2,24993,KEPULAUAN BANGKA BELITUNG,25181,BANGKA TENGAH
DPRD Kab/Kota,1628,BANGKA TENGAH 3,24993,KEPULAUAN BANGKA BELITUNG,25181,BANGKA TENGAH
DPRD Kab/Kota,1600,BANGKA BARAT 1,24993,KEPULAUAN BANGKA BELITUNG,25245,BANGKA BARAT
DPRD Kab/Kota,1601,BANGKA BARAT 2,24993,KEPULAUAN BANGKA BELITUNG,25245,BANGKA BARAT
DPRD Kab/Kota,1602,BANGKA BARAT 3,24993,KEPULAUAN BANGKA BELITUNG,25245,BANGKA BARAT
DPRD Kab/Kota,6676,BELITUNG TIMUR 1,24993,KEPULAUAN BANGKA BELITUNG,25316,BELITUNG TIMUR
DPRD Kab/Kota,6677,BELITUNG TIMUR 2,24993,KEPULAUAN BANGKA BELITUNG,25316,BELITUNG TIMUR
DPRD Kab/Kota,6678,BELITUNG TIMUR 3,24993,KEPULAUAN BANGKA BELITUNG,25316,BELITUNG TIMUR
DPRD Kab/Kota,1616,KOTA PANGKALPINANG 1,24993,KEPULAUAN BANGKA BELITUNG,25363,KOTA PANGKALPINANG
DPRD Kab/Kota,1617,KOTA PANGKALPINANG 2,24993,KEPULAUAN BANGKA BELITUNG,25363,KOTA PANGKALPINANG
DPRD Kab/Kota,1618,KOTA PANGKALPINANG 3,24993,KEPULAUAN BANGKA BELITUNG,25363,KOTA PANGKALPINANG
