dapil_id,nama_dapil,kode_kabkota,nama_kabkota,id_provinsi,nama_provinsi
4632,KEDIRI 3,43630,KEDIRI,42385,JAWA TIMUR
4633,KEDIRI 4,43630,KEDIRI,42385,JAWA TIMUR
4634,KEDIRI 5,43630,KEDIRI,42385,JAWA TIMUR
4635,KEDIRI 6,43630,KEDIRI,42385,JAWA TIMUR
6417,MALANG 1,43993,MALANG,42385,JAWA TIMUR
6418,MALANG 2,43993,MALANG,42385,JAWA TIMUR
6419,MALANG 3,43993,MALANG,42385,JAWA TIMUR
6420,MALANG 4,43993,MALANG,42385,JAWA TIMUR
6421,MALANG 5,43993,MALANG,42385,JAWA TIMUR
6422,MALANG 6,43993,MALANG,42385,JAWA TIMUR
6423,MALANG 7,43993,MALANG,42385,JAWA TIMUR
4686,LUMAJANG 1,44417,LUMAJANG,42385,JAWA TIMUR
4687,LUMAJANG 2,44417,LUMAJANG,42385,JAWA TIMUR
4688,LUMAJANG 3,44417,LUMAJANG,42385,JAWA TIMUR
4689,LUMAJANG 4,44417,LUMAJANG,42385,JAWA TIMUR
4690,LUMAJANG 5,44417,LUMAJANG,42385,JAWA TIMUR
4525,JEMBER 1,44643,JEMBER,42385,JAWA TIMUR
4526,JEMBER 2,44643,JEMBER,42385,JAWA TIMUR
4527,JEMBER 3,44643,JEMBER,42385,JAWA TIMUR
4528,JEMBER 4,44643,JEMBER,42385,JAWA TIMUR
4529,JEMBER 5,44643,JEMBER,42385,JAWA TIMUR
4530,JEMBER 6,44643,JEMBER,42385,JAWA TIMUR
4670,BANYUWANGI 1,44923,BANYUWANGI,42385,JAWA TIMUR
4671,BANYUWANGI 2,44923,BANYUWANGI,42385,JAWA TIMUR
4672,BANYUWANGI 3,44923,BANYUWANGI,42385,JAWA TIMUR
4673,BANYUWANGI 4,44923,BANYUWANGI,42385,JAWA TIMUR
4674,BANYUWANGI 5,44923,BANYUWANGI,42385,JAWA TIMUR
5035,BONDOWOSO 1,45165,BONDOWOSO,42385,JAWA TIMUR
5036,BONDOWOSO 2,45165,BONDOWOSO,42385,JAWA TIMUR
5037,BONDOWOSO 3,45165,BONDOWOSO,42385,JAWA TIMUR
5038,BONDOWOSO 4,45165,BONDOWOSO,42385,JAWA TIMUR
5039,BONDOWOSO 5,45165,BONDOWOSO,42385,JAWA TIMUR
6511,SITUBONDO 1,45407,SITUBONDO,42385,JAWA TIMUR
6512,SITUBONDO 2,45407,SITUBONDO,42385,JAWA TIMUR
6513,SITUBONDO 3,45407,SITUBONDO,42385,JAWA TIMUR
6514,SITUBONDO 4,45407,SITUBONDO,42385,JAWA TIMUR
6515,SITUBONDO 5,45407,SITUBONDO,42385,JAWA TIMUR
6516,SITUBONDO 6,45407,SITUBONDO,42385,JAWA TIMUR
6504,PROBOLINGGO 1,45561,PROBOLINGGO,42385,JAWA TIMUR
6505,PROBOLINGGO 2,45561,PROBOLINGGO,42385,JAWA TIMUR
6506,PROBOLINGGO 3,45561,PROBOLINGGO,42385,JAWA TIMUR
6507,PROBOLINGGO 4,45561,PROBOLINGGO,42385,JAWA TIMUR
6508,PROBOLINGGO 5,45561,PROBOLINGGO,42385,JAWA TIMUR
6509,PROBOLINGGO 6,45561,PROBOLINGGO,42385,JAWA TIMUR
6510,PROBOLINGGO 7,45561,PROBOLINGGO,42385,JAWA TIMUR
6491,PASURUAN 1,45916,PASURUAN,42385,JAWA TIMUR
6492,PASURUAN 2,45916,PASURUAN,42385,JAWA TIMUR
6493,PASURUAN 3,45916,PASURUAN,42385,JAWA TIMUR
6494,PASURUAN 4,45916,PASURUAN,42385,JAWA TIMUR
6495,PASURUAN 5,45916,PASURUAN,42385,JAWA TIMUR
6496,PASURUAN 6,45916,PASURUAN,42385,JAWA TIMUR
5107,SIDOARJO 1,46306,SIDOARJO,42385,JAWA TIMUR
5108,SIDOARJO 2,46306,SIDOARJO,42385,JAWA TIMUR
5109,SIDOARJO 3,46306,SIDOARJO,42385,JAWA TIMUR
5110,SIDOARJO 4,46306,SIDOARJO,42385,JAWA TIMUR
5111,SIDOARJO 5,46306,SIDOARJO,42385,JAWA TIMUR
5112,SIDOARJO 6,46306,SIDOARJO,42385,JAWA TIMUR
6483,MOJOKERTO 1,46678,MOJOKERTO,42385,JAWA TIMUR
6484,MOJOKERTO 2,46678,MOJOKERTO,42385,JAWA TIMUR
6485,MOJOKERTO 3,46678,MOJOKERTO,42385,JAWA TIMUR
6486,MOJOKERTO 4,46678,MOJOKERTO,42385,JAWA TIMUR
6487,MOJOKERTO 5,46678,MOJOKERTO,42385,JAWA TIMUR
6477,JOMBANG 1,47001,JOMBANG,42385,JAWA TIMUR
6478,JOMBANG 2,47001,JOMBANG,42385,JAWA TIMUR
6479,JOMBANG 3,47001,JOMBANG,42385,JAWA TIMUR
6480,JOMBANG 4,47001,JOMBANG,42385,JAWA TIMUR
6481,JOMBANG 5,47001,JOMBANG,42385,JAWA TIMUR
6482,JOMBANG 6,47001,JOMBANG,42385,JAWA TIMUR
6472,NGANJUK 1,47329,NGANJUK,42385,JAWA TIMUR
6473,NGANJUK 2,47329,NGANJUK,42385,JAWA TIMUR
6474,NGANJUK 3,47329,NGANJUK,42385,JAWA TIMUR
6475,NGANJUK 4,47329,NGANJUK,42385,JAWA TIMUR
6476,NGANJUK 5,47329,NGANJUK,42385,JAWA TIMUR
6466,MADIUN 1,47634,MADIUN,42385,JAWA TIMUR
6467,MADIUN 2,47634,MADIUN,42385,JAWA TIMUR
6468,MADIUN 3,47634,MADIUN,42385,JAWA TIMUR
6469,MADIUN 4,47634,MADIUN,42385,JAWA TIMUR
6470,MADIUN 5,47634,MADIUN,42385,JAWA TIMUR
6471,MADIUN 6,47634,MADIUN,42385,JAWA TIMUR
6461,MAGETAN 1,47856,MAGETAN,42385,JAWA TIMUR
6462,MAGETAN 2,47856,MAGETAN,42385,JAWA TIMUR
6463,MAGETAN 3,47856,MAGETAN,42385,JAWA TIMUR
6464,MAGETAN 4,47856,MAGETAN,42385,JAWA TIMUR
6465,MAGETAN 5,47856,MAGETAN,42385,JAWA TIMUR
6424,NGAWI 1,48110,NGAWI,42385,JAWA TIMUR
6425,NGAWI 2,48110,NGAWI,42385,JAWA TIMUR
6426,NGAWI 3,48110,NGAWI,42385,JAWA TIMUR
6427,NGAWI 4,48110,NGAWI,42385,JAWA TIMUR
6428,NGAWI 5,48110,NGAWI,42385,JAWA TIMUR
6429,NGAWI 6,48110,NGAWI,42385,JAWA TIMUR
4691,BOJONEGORO 1,48347,BOJONEGORO,42385,JAWA TIMUR
4692,BOJONEGORO 2,48347,BOJONEGORO,42385,JAWA TIMUR
4693,BOJONEGORO 3,48347,BOJONEGORO,42385,JAWA TIMUR
4694,BOJONEGORO 4,48347,BOJONEGORO,42385,JAWA TIMUR
4695,BOJONEGORO 5,48347,BOJONEGORO,42385,JAWA TIMUR
4543,TUBAN 1,48805,TUBAN,42385,JAWA TIMUR
4544,TUBAN 2,48805,TUBAN,42385,JAWA TIMUR
4545,TUBAN 3,48805,TUBAN,42385,JAWA TIMUR
4546,TUBAN 4,48805,TUBAN,42385,JAWA TIMUR
4547,TUBAN 5,48805,TUBAN,42385,JAWA TIMUR
6377,LAMONGAN 1,49154,LAMONGAN,42385,JAWA TIMUR
6378,LAMONGAN 2,49154,LAMONGAN,42385,JAWA TIMUR
6379,LAMONGAN 3,49154,LAMONGAN,42385,JAWA TIMUR
6380,LAMONGAN 4,49154,LAMONGAN,42385,JAWA TIMUR
6381,LAMONGAN 5,49154,LAMONGAN,42385,JAWA TIMUR
6333,GRESIK 1,49656,GRESIK,42385,JAWA TIMUR
6334,GRESIK 2,49656,GRESIK,42385,JAWA TIMUR
6335,GRESIK 3,49656,GRESIK,42385,JAWA TIMUR
6336,GRESIK 4,49656,GRESIK,42385,JAWA TIMUR
6337,GRESIK 5,49656,GRESIK,42385,JAWA TIMUR
6338,GRESIK 6,49656,GRESIK,42385,JAWA TIMUR
6339,GRESIK 7,49656,GRESIK,42385,JAWA TIMUR
6340,GRESIK 8,49656,GRESIK,42385,JAWA TIMUR
6291,BANGKALAN 1,50031,BANGKALAN,42385,JAWA TIMUR
6292,BANGKALAN 2,50031,BANGKALAN,42385,JAWA TIMUR
6293,BANGKALAN 3,50031,BANGKALAN,42385,JAWA TIMUR
6294,BANGKALAN 4,50031,BANGKALAN,42385,JAWA TIMUR
6295,BANGKALAN 5,50031,BANGKALAN,42385,JAWA TIMUR
6296,BANGKALAN 6,50031,BANGKALAN,42385,JAWA TIMUR
5183,SAMPANG 1,50331,SAMPANG,42385,JAWA TIMUR
5184,SAMPANG 2,50331,SAMPANG,42385,JAWA TIMUR
5185,SAMPANG 3,50331,SAMPANG,42385,JAWA TIMUR
5186,SAMPANG 4,50331,SAMPANG,42385,JAWA TIMUR
5187,SAMPANG 5,50331,SAMPANG,42385,JAWA TIMUR
5188,SAMPANG 6,50331,SAMPANG,42385,JAWA TIMUR
4843,PAMEKASAN 1,50532,PAMEKASAN,42385,JAWA TIMUR
4844,PAMEKASAN 2,50532,PAMEKASAN,42385,JAWA TIMUR
4845,PAMEKASAN 3,50532,PAMEKASAN,42385,JAWA TIMUR
4846,PAMEKASAN 4,50532,PAMEKASAN,42385,JAWA TIMUR
4847,PAMEKASAN 5,50532,PAMEKASAN,42385,JAWA TIMUR
6316,SUMENEP 1,50735,SUMENEP,42385,JAWA TIMUR
6317,SUMENEP 2,50735,SUMENEP,42385,JAWA TIMUR
6318,SUMENEP 3,50735,SUMENEP,42385,JAWA TIMUR
6319,SUMENEP 4,50735,SUMENEP,42385,JAWA TIMUR
6320,SUMENEP 5,50735,SUMENEP,42385,JAWA TIMUR
6321,SUMENEP 6,50735,SUMENEP,42385,JAWA TIMUR
6322,SUMENEP 7,50735,SUMENEP,42385,JAWA TIMUR
5054,KOTA KEDIRI 1,51095,KOTA KEDIRI,42385,JAWA TIMUR
5055,KOTA KEDIRI 2,51095,KOTA KEDIRI,42385,JAWA TIMUR
5056,KOTA KEDIRI 3,51095,KOTA KEDIRI,42385,JAWA TIMUR
6388,KOTA MALANG 1,51170,KOTA MALANG,42385,JAWA TIMUR
6389,KOTA MALANG 2,51170,KOTA MALANG,42385,JAWA TIMUR
6390,KOTA MALANG 3,51170,KOTA MALANG,42385,JAWA TIMUR
6391,KOTA MALANG 4,51170,KOTA MALANG,42385,JAWA TIMUR
6392,KOTA MALANG 5,51170,KOTA MALANG,42385,JAWA TIMUR
6393,KOTA PROBOLINGGO 1,51233,KOTA PROBOLINGGO,42385,JAWA TIMUR
6394,KOTA PROBOLINGGO 2,51233,KOTA PROBOLINGGO,42385,JAWA TIMUR
6395,KOTA PROBOLINGGO 3,51233,KOTA PROBOLINGGO,42385,JAWA TIMUR
6396,KOTA PASURUAN 1,51268,KOTA PASURUAN,42385,JAWA TIMUR
6397,KOTA PASURUAN 2,51268,KOTA PASURUAN,42385,JAWA TIMUR
6398,KOTA PASURUAN 3,51268,KOTA PASURUAN,42385,JAWA TIMUR
6399,KOTA PASURUAN 4,51268,KOTA PASURUAN,42385,JAWA TIMUR
6400,KOTA MOJOKERTO 1,51306,KOTA MOJOKERTO,42385,JAWA TIMUR
6401,KOTA MOJOKERTO 2,51306,KOTA MOJOKERTO,42385,JAWA TIMUR
6402,KOTA MOJOKERTO 3,51306,KOTA MOJOKERTO,42385,JAWA TIMUR
5057,KOTA MADIUN 1,51327,KOTA MADIUN,42385,JAWA TIMUR
5058,KOTA MADIUN 2,51327,KOTA MADIUN,42385,JAWA TIMUR
5059,KOTA MADIUN 3,51327,KOTA MADIUN,42385,JAWA TIMUR
5060,KOTA MADIUN 4,51327,KOTA MADIUN,42385,JAWA TIMUR
4871,KOTA SURABAYA 1,51358,KOTA SURABAYA,42385,JAWA TIMUR
4872,KOTA SURABAYA 2,51358,KOTA SURABAYA,42385,JAWA TIMUR
4873,KOTA SURABAYA 3,51358,KOTA SURABAYA,42385,JAWA TIMUR
4874,KOTA SURABAYA 4,51358,KOTA SURABAYA,42385,JAWA TIMUR
4875,KOTA SURABAYA 5,51358,KOTA SURABAYA,42385,JAWA TIMUR
6994,KOTA BATU 1,51550,KOTA BATU,42385,JAWA TIMUR
6995,KOTA BATU 2,51550,KOTA BATU,42385,JAWA TIMUR
6996,KOTA BATU 3,51550,KOTA BATU,42385,JAWA TIMUR
6997,KOTA BATU 4,51550,KOTA BATU,42385,JAWA TIMUR
5807,PANDEGLANG 1,51579,PANDEGLANG,51578,BANTEN
5808,PANDEGLANG 2,51579,PANDEGLANG,51578,BANTEN
5809,PANDEGLANG 3,51579,PANDEGLANG,51578,BANTEN
5810,PANDEGLANG 4,51579,PANDEGLANG,51578,BANTEN
5811,PANDEGLANG 5,51579,PANDEGLANG,51578,BANTEN
5812,PANDEGLANG 6,51579,PANDEGLANG,51578,BANTEN
1693,LEBAK 1,51913,LEBAK,51578,BANTEN
1694,LEBAK 2,51913,LEBAK,51578,BANTEN
1695,LEBAK 3,51913,LEBAK,51578,BANTEN
1696,LEBAK 4,51913,LEBAK,51578,BANTEN
1697,LEBAK 5,51913,LEBAK,51578,BANTEN
1698,LEBAK 6,51913,LEBAK,51578,BANTEN
5813,TANGERANG 1,52287,TANGERANG,51578,BANTEN
5814,TANGERANG 2,52287,TANGERANG,51578,BANTEN
5815,TANGERANG 3,52287,TANGERANG,51578,BANTEN
5816,TANGERANG 4,52287,TANGERANG,51578,BANTEN
5817,TANGERANG 5,52287,TANGERANG,51578,BANTEN
5818,TANGERANG 6,52287,TANGERANG,51578,BANTEN
1841,SERANG 1,52593,SERANG,51578,BANTEN
1842,SERANG 2,52593,SERANG,51578,BANTEN
1843,SERANG 3,52593,SERANG,51578,BANTEN
1844,SERANG 4,52593,SERANG,51578,BANTEN
1845,SERANG 5,52593,SERANG,51578,BANTEN
5802,KOTA TANGERANG 1,52936,KOTA TANGERANG,51578,BANTEN
5803,KOTA TANGERANG 2,52936,KOTA TANGERANG,51578,BANTEN
5804,KOTA TANGERANG 3,52936,KOTA TANGERANG,51578,BANTEN
5805,KOTA TANGERANG 4,52936,KOTA TANGERANG,51578,BANTEN
5806,KOTA TANGERANG 5,52936,KOTA TANGERANG,51578,BANTEN
1831,KOTA CILEGON 1,53054,KOTA CILEGON,51578,BANTEN
1832,KOTA CILEGON 2,53054,KOTA CILEGON,51578,BANTEN
1833,KOTA CILEGON 3,53054,KOTA CILEGON,51578,BANTEN
1834,KOTA CILEGON 4,53054,KOTA CILEGON,51578,BANTEN
1652,KOTA SERANG 1,53106,KOTA SERANG,51578,BANTEN
1653,KOTA SERANG 2,53106,KOTA SERANG,51578,BANTEN
1654,KOTA SERANG 3,53106,KOTA SERANG,51578,BANTEN
1655,KOTA SERANG 4,53106,KOTA SERANG,51578,BANTEN
1656,KOTA SERANG 5,53106,KOTA SERANG,51578,BANTEN
1657,KOTA SERANG 6,53106,KOTA SERANG,51578,BANTEN
5785,KOTA TANGERANG SELATAN 1,53179,KOTA TANGERANG SELATAN,51578,BANTEN
5786,KOTA TANGERANG SELATAN 2,53179,KOTA TANGERANG SELATAN,51578,BANTEN
5787,KOTA TANGERANG SELATAN 3,53179,KOTA TANGERANG SELATAN,51578,BANTEN
5788,KOTA TANGERANG SELATAN 4,53179,KOTA TANGERANG SELATAN,51578,BANTEN
5789,KOTA TANGERANG SELATAN 5,53179,KOTA TANGERANG SELATAN,51578,BANTEN
5790,KOTA TANGERANG SELATAN 6,53179,KOTA TANGERANG SELATAN,51578,BANTEN
5842,JEMBRANA 1,53242,JEMBRANA,53241,BALI
5843,JEMBRANA 2,53242,JEMBRANA,53241,BALI
5844,JEMBRANA 3,53242,JEMBRANA,53241,BALI
5845,JEMBRANA 4,53242,JEMBRANA,53241,BALI
5846,JEMBRANA 5,53242,JEMBRANA,53241,BALI
1332,TABANAN 1,53299,TABANAN,53241,BALI
1333,TABANAN 2,53299,TABANAN,53241,BALI
1334,TABANAN 3,53299,TABANAN,53241,BALI
1335,TABANAN 4,53299,TABANAN,53241,BALI
5836,BADUNG 1,53439,BADUNG,53241,BALI
5837,BADUNG 2,53439,BADUNG,53241,BALI
5838,BADUNG 3,53439,BADUNG,53241,BALI
5839,BADUNG 4,53439,BADUNG,53241,BALI
5840,BADUNG 5,53439,BADUNG,53241,BALI
5841,BADUNG 6,53439,BADUNG,53241,BALI
1360,GIANYAR 1,53508,GIANYAR,53241,BALI
1361,GIANYAR 2,53508,GIANYAR,53241,BALI
1362,GIANYAR 3,53508,GIANYAR,53241,BALI
1363,GIANYAR 4,53508,GIANYAR,53241,BALI
1364,GIANYAR 5,53508,GIANYAR,53241,BALI
1356,KLUNGKUNG 1,53586,KLUNGKUNG,53241,BALI
1357,KLUNGKUNG 2,53586,KLUNGKUNG,53241,BALI
1358,KLUNGKUNG 3,53586,KLUNGKUNG,53241,BALI
1359,KLUNGKUNG 4,53586,KLUNGKUNG,53241,BALI
2664,BANGLI 1,53650,BANGLI,53241,BALI
2665,BANGLI 2,53650,BANGLI,53241,BALI
2666,BANGLI 3,53650,BANGLI,53241,BALI
2667,BANGLI 4,53650,BANGLI,53241,BALI
2668,BANGLI 5,53650,BANGLI,53241,BALI
1350,KARANGASEM 1,53727,KARANGASEM,53241,BALI
1351,KARANGASEM 2,53727,KARANGASEM,53241,BALI
1352,KARANGASEM 3,53727,KARANGASEM,53241,BALI
1353,KARANGASEM 4,53727,KARANGASEM,53241,BALI
1354,KARANGASEM 5,53727,KARANGASEM,53241,BALI
1355,KARANGASEM 6,53727,KARANGASEM,53241,BALI
1302,BULELENG 1,53814,BULELENG,53241,BALI
1303,BULELENG 2,53814,BULELENG,53241,BALI
1304,BULELENG 3,53814,BULELENG,53241,BALI
1305,BULELENG 4,53814,BULELENG,53241,BALI
1306,BULELENG 5,53814,BULELENG,53241,BALI
1307,BULELENG 6,53814,BULELENG,53241,BALI
6985,KOTA DENPASAR 1,53972,KOTA DENPASAR,53241,BALI
6986,KOTA DENPASAR 2,53972,KOTA DENPASAR,53241,BALI
6987,KOTA DENPASAR 3,53972,KOTA DENPASAR,53241,BALI
6988,KOTA DENPASAR 4,53972,KOTA DENPASAR,53241,BALI
6989,KOTA DENPASAR 5,53972,KOTA DENPASAR,53241,BALI
6017,LOMBOK BARAT 1,54021,LOMBOK BARAT,54020,NUSA TENGGARA BARAT
6018,LOMBOK BARAT 2,54021,LOMBOK BARAT,54020,NUSA TENGGARA BARAT
6019,LOMBOK BARAT 3,54021,LOMBOK BARAT,54020,NUSA TENGGARA BARAT
6020,LOMBOK BARAT 4,54021,LOMBOK BARAT,54020,NUSA TENGGARA BARAT
6021,LOMBOK BARAT 5,54021,LOMBOK BARAT,54020,NUSA TENGGARA BARAT
3080,LOMBOK TENGAH 1,54123,LOMBOK TENGAH,54020,NUSA TENGGARA BARAT
3081,LOMBOK TENGAH 2,54123,LOMBOK TENGAH,54020,NUSA TENGGARA BARAT
3082,LOMBOK TENGAH 3,54123,LOMBOK TENGAH,54020,NUSA TENGGARA BARAT
3083,LOMBOK TENGAH 4,54123,LOMBOK TENGAH,54020,NUSA TENGGARA BARAT
3084,LOMBOK TENGAH 5,54123,LOMBOK TENGAH,54020,NUSA TENGGARA BARAT
3085,LOMBOK TENGAH 6,54123,LOMBOK TENGAH,54020,NUSA TENGGARA BARAT
3103,LOMBOK TIMUR 1,54260,LOMBOK TIMUR,54020,NUSA TENGGARA BARAT
3104,LOMBOK TIMUR 2,54260,LOMBOK TIMUR,54020,NUSA TENGGARA BARAT
3105,LOMBOK TIMUR 3,54260,LOMBOK TIMUR,54020,NUSA TENGGARA BARAT
3106,LOMBOK TIMUR 4,54260,LOMBOK TIMUR,54020,NUSA TENGGARA BARAT
3107,LOMBOK TIMUR 5,54260,LOMBOK TIMUR,54020,NUSA TENGGARA BARAT
6025,SUMBAWA 1,54400,SUMBAWA,54020,NUSA TENGGARA BARAT
6026,SUMBAWA 2,54400,SUMBAWA,54020,NUSA TENGGARA BARAT
6027,SUMBAWA 3,54400,SUMBAWA,54020,NUSA TENGGARA BARAT
6028,SUMBAWA 4,54400,SUMBAWA,54020,NUSA TENGGARA BARAT
6029,SUMBAWA 5,54400,SUMBAWA,54020,NUSA TENGGARA BARAT
3144,DOMPU 1,54590,DOMPU,54020,NUSA TENGGARA BARAT
3145,DOMPU 2,54590,DOMPU,54020,NUSA TENGGARA BARAT
3146,DOMPU 3,54590,DOMPU,54020,NUSA TENGGARA BARAT
3147,DOMPU 4,54590,DOMPU,54020,NUSA TENGGARA BARAT
6042,BIMA 1,54666,BIMA,54020,NUSA TENGGARA BARAT
6043,BIMA 2,54666,BIMA,54020,NUSA TENGGARA BARAT
6044,BIMA 3,54666,BIMA,54020,NUSA TENGGARA BARAT
6045,BIMA 4,54666,BIMA,54020,NUSA TENGGARA BARAT
6046,BIMA 5,54666,BIMA,54020,NUSA TENGGARA BARAT
6047,BIMA 6,54666,BIMA,54020,NUSA TENGGARA BARAT
3128,SUMBAWA BARAT 1,54853,SUMBAWA BARAT,54020,NUSA TENGGARA BARAT
3129,SUMBAWA BARAT 2,54853,SUMBAWA BARAT,54020,NUSA TENGGARA BARAT
3130,SUMBAWA BARAT 3,54853,SUMBAWA BARAT,54020,NUSA TENGGARA BARAT
4254,KOTA MATARAM 1,54925,KOTA MATARAM,54020,NUSA TENGGARA BARAT
4255,KOTA MATARAM 2,54925,KOTA MATARAM,54020,NUSA TENGGARA BARAT
4256,KOTA MATARAM 3,54925,KOTA MATARAM,54020,NUSA TENGGARA BARAT
4257,KOTA MATARAM 4,54925,KOTA MATARAM,54020,NUSA TENGGARA BARAT
4258,KOTA MATARAM 5,54925,KOTA MATARAM,54020,NUSA TENGGARA BARAT
4259,KOTA MATARAM 6,54925,KOTA MATARAM,54020,NUSA TENGGARA BARAT
6053,KOTA BIMA 1,54982,KOTA BIMA,54020,NUSA TENGGARA BARAT
6054,KOTA BIMA 2,54982,KOTA BIMA,54020,NUSA TENGGARA BARAT
6055,KOTA BIMA 3,54982,KOTA BIMA,54020,NUSA TENGGARA BARAT
3062,LOMBOK UTARA 1,55026,LOMBOK UTARA,54020,NUSA TENGGARA BARAT
3063,LOMBOK UTARA 2,55026,LOMBOK UTARA,54020,NUSA TENGGARA BARAT
3064,LOMBOK UTARA 3,55026,LOMBOK UTARA,54020,NUSA TENGGARA BARAT
1440,KUPANG 1,55066,KUPANG,55065,NUSA TENGGARA TIMUR
1441,KUPANG 2,55066,KUPANG,55065,NUSA TENGGARA TIMUR
1442,KUPANG 3,55066,KUPANG,55065,NUSA TENGGARA TIMUR
1443,KUPANG 4,55066,KUPANG,55065,NUSA TENGGARA TIMUR
6108,TIMOR TENGAH SELATAN 1,55347,TIMOR TENGAH SELATAN,55065,NUSA TENGGARA TIMUR
6109,TIMOR TENGAH SELATAN 2,55347,TIMOR TENGAH SELATAN,55065,NUSA TENGGARA TIMUR
6110,TIMOR TENGAH SELATAN 3,55347,TIMOR TENGAH SELATAN,55065,NUSA TENGGARA TIMUR
6111,TIMOR TENGAH SELATAN 4,55347,TIMOR TENGAH SELATAN,55065,NUSA TENGGARA TIMUR
6112,TIMOR TENGAH SELATAN 5,55347,TIMOR TENGAH SELATAN,55065,NUSA TENGGARA TIMUR
6117,TIMOR TENGAH UTARA 1,55620,TIMOR TENGAH UTARA,55065,NUSA TENGGARA TIMUR
6118,TIMOR TENGAH UTARA 2,55620,TIMOR TENGAH UTARA,55065,NUSA TENGGARA TIMUR
6119,TIMOR TENGAH UTARA 3,55620,TIMOR TENGAH UTARA,55065,NUSA TENGGARA TIMUR
6120,TIMOR TENGAH UTARA 4,55620,TIMOR TENGAH UTARA,55065,NUSA TENGGARA TIMUR
4452,BELU 1,55819,BELU,55065,NUSA TENGGARA TIMUR
4453,BELU 2,55819,BELU,55065,NUSA TENGGARA TIMUR
4454,BELU 3,55819,BELU,55065,NUSA TENGGARA TIMUR
4455,BELU 4,55819,BELU,55065,NUSA TENGGARA TIMUR
1372,ALOR 1,56051,ALOR,55065,NUSA TENGGARA TIMUR
1373,ALOR 2,56051,ALOR,55065,NUSA TENGGARA TIMUR
1374,ALOR 3,56051,ALOR,55065,NUSA TENGGARA TIMUR
1375,ALOR 4,56051,ALOR,55065,NUSA TENGGARA TIMUR
6128,FLORES TIMUR 1,56244,FLORES TIMUR,55065,NUSA TENGGARA TIMUR
6129,FLORES TIMUR 2,56244,FLORES TIMUR,55065,NUSA TENGGARA TIMUR
6130,FLORES TIMUR 3,56244,FLORES TIMUR,55065,NUSA TENGGARA TIMUR
6131,FLORES TIMUR 4,56244,FLORES TIMUR,55065,NUSA TENGGARA TIMUR
6132,FLORES TIMUR 5,56244,FLORES TIMUR,55065,NUSA TENGGARA TIMUR
6133,FLORES TIMUR 6,56244,FLORES TIMUR,55065,NUSA TENGGARA TIMUR
6134,FLORES TIMUR 7,56244,FLORES TIMUR,55065,NUSA TENGGARA TIMUR
6143,SIKKA 1,56489,SIKKA,55065,NUSA TENGGARA TIMUR
6144,SIKKA 2,56489,SIKKA,55065,NUSA TENGGARA TIMUR
6145,SIKKA 3,56489,SIKKA,55065,NUSA TENGGARA TIMUR
6146,SIKKA 4,56489,SIKKA,55065,NUSA TENGGARA TIMUR
4456,ENDE 1,56671,ENDE,55065,NUSA TENGGARA TIMUR
4457,ENDE 2,56671,ENDE,55065,NUSA TENGGARA TIMUR
4458,ENDE 3,56671,ENDE,55065,NUSA TENGGARA TIMUR
4459,ENDE 4,56671,ENDE,55065,NUSA TENGGARA TIMUR
1487,NGADA 1,56904,NGADA,55065,NUSA TENGGARA TIMUR
1488,NGADA 2,56904,NGADA,55065,NUSA TENGGARA TIMUR
1489,NGADA 3,56904,NGADA,55065,NUSA TENGGARA TIMUR
1490,NGADA 4,56904,NGADA,55065,NUSA TENGGARA TIMUR
1491,NGADA 5,56904,NGADA,55065,NUSA TENGGARA TIMUR
6169,MANGGARAI 1,57008,MANGGARAI,55065,NUSA TENGGARA TIMUR
6170,MANGGARAI 2,57008,MANGGARAI,55065,NUSA TENGGARA TIMUR
6171,MANGGARAI 3,57008,MANGGARAI,55065,NUSA TENGGARA TIMUR
6172,MANGGARAI 4,57008,MANGGARAI,55065,NUSA TENGGARA TIMUR
6173,MANGGARAI 5,57008,MANGGARAI,55065,NUSA TENGGARA TIMUR
4487,SUMBA TIMUR 1,57167,SUMBA TIMUR,55065,NUSA TENGGARA TIMUR
4488,SUMBA TIMUR 2,57167,SUMBA TIMUR,55065,NUSA TENGGARA TIMUR
4489,SUMBA TIMUR 3,57167,SUMBA TIMUR,55065,NUSA TENGGARA TIMUR
4490,SUMBA TIMUR 4,57167,SUMBA TIMUR,55065,NUSA TENGGARA TIMUR
6160,SUMBA BARAT 1,57346,SUMBA BARAT,55065,NUSA TENGGARA TIMUR
6161,SUMBA BARAT 2,57346,SUMBA BARAT,55065,NUSA TENGGARA TIMUR
6162,SUMBA BARAT 3,57346,SUMBA BARAT,55065,NUSA TENGGARA TIMUR
6163,SUMBA BARAT 4,57346,SUMBA BARAT,55065,NUSA TENGGARA TIMUR
6084,LEMBATA 1,57406,LEMBATA,55065,NUSA TENGGARA TIMUR
6085,LEMBATA 2,57406,LEMBATA,55065,NUSA TENGGARA TIMUR
6086,LEMBATA 3,57406,LEMBATA,55065,NUSA TENGGARA TIMUR
6087,LEMBATA 4,57406,LEMBATA,55065,NUSA TENGGARA TIMUR
6074,ROTE NDAO 1,57560,ROTE NDAO,55065,NUSA TENGGARA TIMUR
6075,ROTE NDAO 2,57560,ROTE NDAO,55065,NUSA TENGGARA TIMUR
6076,ROTE NDAO 3,57560,ROTE NDAO,55065,NUSA TENGGARA TIMUR
4469,MANGGARAI BARAT 1,57649,MANGGARAI BARAT,55065,NUSA TENGGARA TIMUR
