domainName,idKab,idParent,idPro,idWilayah,kodeKab,kodeKec,kodeKel,kodePro,namaKab,namaPro,namaWilayah,tingkatWilayah,json_dcs_dprd_kabkota
belukab,55819,55065,55065,55819,5304,530400,5304000000,53,BELU,NUSA TENGGARA TIMUR,BELU,2,"[{""id"":4452,""nama"":""BELU 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":59828,""alokasiKursi"":8,""sisaPenduduk"":980,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":55819,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 4:53:27 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 4:53:27 PM"",""totalAlokasiKursi"":8,""idVersi"":1125,""noDapil"":1,""statusCoterminous"":false},{""id"":4453,""nama"":""BELU 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":47941,""alokasiKursi"":6,""sisaPenduduk"":3805,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":55819,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 4:53:27 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 4:53:27 PM"",""totalAlokasiKursi"":7,""idVersi"":1125,""noDapil"":2,""statusCoterminous"":false},{""id"":4454,""nama"":""BELU 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":65770,""alokasiKursi"":8,""sisaPenduduk"":6922,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":55819,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 4:53:27 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 4:53:27 PM"",""totalAlokasiKursi"":9,""idVersi"":1125,""noDapil"":3,""statusCoterminous"":false},{""id"":4455,""nama"":""BELU 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":47160,""alokasiKursi"":6,""sisaPenduduk"":3024,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":55819,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 4:53:27 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 4:53:27 PM"",""totalAlokasiKursi"":6,""idVersi"":1125,""noDapil"":4,""statusCoterminous"":false}]"
alorkab,56051,55065,55065,56051,5305,530500,5305000000,53,ALOR,NUSA TENGGARA TIMUR,ALOR,2,"[{""id"":1372,""nama"":""ALOR 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":61064,""alokasiKursi"":8,""sisaPenduduk"":5072,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":56051,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 2:10:27 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 2:10:27 AM"",""totalAlokasiKursi"":9,""idVersi"":424,""noDapil"":1,""statusCoterminous"":false},{""id"":1373,""nama"":""ALOR 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":76769,""alokasiKursi"":10,""sisaPenduduk"":6779,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":56051,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 2:10:27 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 2:10:27 AM"",""totalAlokasiKursi"":11,""idVersi"":424,""noDapil"":2,""statusCoterminous"":false},{""id"":1374,""nama"":""ALOR 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":43048,""alokasiKursi"":6,""sisaPenduduk"":1054,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":56051,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 2:10:27 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 2:10:27 AM"",""totalAlokasiKursi"":6,""idVersi"":424,""noDapil"":3,""statusCoterminous"":false},{""id"":1375,""nama"":""ALOR 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":29093,""alokasiKursi"":4,""sisaPenduduk"":1097,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":56051,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 2:10:27 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 2:10:27 AM"",""totalAlokasiKursi"":4,""idVersi"":424,""noDapil"":4,""statusCoterminous"":false}]"
florestimurkab,56244,55065,55065,56244,5306,530600,5306000000,53,FLORES TIMUR,NUSA TENGGARA TIMUR,FLORES TIMUR,2,"[{""id"":6128,""nama"":""FLORES TIMUR 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":40096,""alokasiKursi"":4,""sisaPenduduk"":2740,""peringkatPenduduk"":5,""alokasiSisaKursi"":0,""idWilayah"":56244,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:25:07 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 2:25:07 AM"",""totalAlokasiKursi"":4,""idVersi"":1471,""noDapil"":1,""statusCoterminous"":false},{""id"":6129,""nama"":""FLORES TIMUR 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":34209,""alokasiKursi"":3,""sisaPenduduk"":6192,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":56244,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:25:07 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 2:25:07 AM"",""totalAlokasiKursi"":4,""idVersi"":1471,""noDapil"":2,""statusCoterminous"":false},{""id"":6130,""nama"":""FLORES TIMUR 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":37637,""alokasiKursi"":4,""sisaPenduduk"":281,""peringkatPenduduk"":7,""alokasiSisaKursi"":0,""idWilayah"":56244,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:25:07 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 2:25:07 AM"",""totalAlokasiKursi"":4,""idVersi"":1471,""noDapil"":3,""statusCoterminous"":false},{""id"":6131,""nama"":""FLORES TIMUR 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":44785,""alokasiKursi"":4,""sisaPenduduk"":7429,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":56244,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:25:07 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 2:25:07 AM"",""totalAlokasiKursi"":5,""idVersi"":1471,""noDapil"":4,""statusCoterminous"":false},{""id"":6132,""nama"":""FLORES TIMUR 5"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":50522,""alokasiKursi"":5,""sisaPenduduk"":3827,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":56244,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:25:07 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 2:25:07 AM"",""totalAlokasiKursi"":5,""idVersi"":1471,""noDapil"":5,""statusCoterminous"":false},{""id"":6133,""nama"":""FLORES TIMUR 6"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":32935,""alokasiKursi"":3,""sisaPenduduk"":4918,""peringkatPenduduk"":3,""alokasiSisaKursi"":1,""idWilayah"":56244,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:25:07 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 2:25:07 AM"",""totalAlokasiKursi"":4,""idVersi"":1471,""noDapil"":6,""statusCoterminous"":false},{""id"":6134,""nama"":""FLORES TIMUR 7"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":39994,""alokasiKursi"":4,""sisaPenduduk"":2638,""peringkatPenduduk"":6,""alokasiSisaKursi"":0,""idWilayah"":56244,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 2:25:07 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 2:25:07 AM"",""totalAlokasiKursi"":4,""idVersi"":1471,""noDapil"":7,""statusCoterminous"":false}]"
sikkakab,56489,55065,55065,56489,5307,530700,5307000000,53,SIKKA,NUSA TENGGARA TIMUR,SIKKA,2,"[{""id"":6143,""nama"":""SIKKA 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":93784,""alokasiKursi"":10,""sisaPenduduk"":3844,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":56489,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:26:55 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:26:55 AM"",""totalAlokasiKursi"":10,""idVersi"":1474,""noDapil"":1,""statusCoterminous"":false},{""id"":6144,""nama"":""SIKKA 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":66184,""alokasiKursi"":7,""sisaPenduduk"":3226,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":56489,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:26:55 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:26:55 AM"",""totalAlokasiKursi"":7,""idVersi"":1474,""noDapil"":2,""statusCoterminous"":false},{""id"":6145,""nama"":""SIKKA 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":87150,""alokasiKursi"":9,""sisaPenduduk"":6204,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":56489,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:26:55 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:26:55 AM"",""totalAlokasiKursi"":10,""idVersi"":1474,""noDapil"":3,""statusCoterminous"":false},{""id"":6146,""nama"":""SIKKA 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":67691,""alokasiKursi"":7,""sisaPenduduk"":4733,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":56489,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:26:55 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:26:55 AM"",""totalAlokasiKursi"":8,""idVersi"":1474,""noDapil"":4,""statusCoterminous"":false}]"
endekab,56671,55065,55065,56671,5308,530800,5308000000,53,ENDE,NUSA TENGGARA TIMUR,ENDE,2,"[{""id"":4456,""nama"":""ENDE 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":91074,""alokasiKursi"":10,""sisaPenduduk"":1014,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":56671,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 5:19:23 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 5:19:23 PM"",""totalAlokasiKursi"":10,""idVersi"":1126,""noDapil"":1,""statusCoterminous"":false},{""id"":4457,""nama"":""ENDE 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":57511,""alokasiKursi"":6,""sisaPenduduk"":3475,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":56671,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 5:19:24 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 5:19:24 PM"",""totalAlokasiKursi"":6,""idVersi"":1126,""noDapil"":2,""statusCoterminous"":false},{""id"":4458,""nama"":""ENDE 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":49917,""alokasiKursi"":5,""sisaPenduduk"":4887,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":56671,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 5:19:24 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 5:19:24 PM"",""totalAlokasiKursi"":6,""idVersi"":1126,""noDapil"":3,""statusCoterminous"":false},{""id"":4459,""nama"":""ENDE 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":71705,""alokasiKursi"":7,""sisaPenduduk"":8663,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":56671,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 5:19:24 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 5:19:24 PM"",""totalAlokasiKursi"":8,""idVersi"":1126,""noDapil"":4,""statusCoterminous"":false}]"
ngadakab,56904,55065,55065,56904,5309,530900,5309000000,53,NGADA,NUSA TENGGARA TIMUR,NGADA,2,"[{""id"":1487,""nama"":""NGADA 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":39911,""alokasiKursi"":6,""sisaPenduduk"":383,""peringkatPenduduk"":5,""alokasiSisaKursi"":0,""idWilayah"":56904,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:07:10 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:07:10 AM"",""totalAlokasiKursi"":6,""idVersi"":448,""noDapil"":1,""statusCoterminous"":false},{""id"":1488,""nama"":""NGADA 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":42393,""alokasiKursi"":6,""sisaPenduduk"":2865,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":56904,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:07:10 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:07:10 AM"",""totalAlokasiKursi"":6,""idVersi"":448,""noDapil"":2,""statusCoterminous"":false},{""id"":1489,""nama"":""NGADA 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":25940,""alokasiKursi"":3,""sisaPenduduk"":6176,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":56904,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:07:10 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:07:10 AM"",""totalAlokasiKursi"":4,""idVersi"":448,""noDapil"":3,""statusCoterminous"":false},{""id"":1490,""nama"":""NGADA 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":25897,""alokasiKursi"":3,""sisaPenduduk"":6133,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":56904,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:07:10 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:07:10 AM"",""totalAlokasiKursi"":4,""idVersi"":448,""noDapil"":4,""statusCoterminous"":false},{""id"":1491,""nama"":""NGADA 5"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":30562,""alokasiKursi"":4,""sisaPenduduk"":4210,""peringkatPenduduk"":3,""alokasiSisaKursi"":1,""idWilayah"":56904,""createdBy"":""galuh"",""createdAt"":""Dec 31, 2017 3:07:10 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:07:10 AM"",""totalAlokasiKursi"":5,""idVersi"":448,""noDapil"":5,""statusCoterminous"":false}]"
manggaraikab,57008,55065,55065,57008,5310,531000,5310000000,53,MANGGARAI,NUSA TENGGARA TIMUR,MANGGARAI,2,"[{""id"":6169,""nama"":""MANGGARAI 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":63510,""alokasiKursi"":6,""sisaPenduduk"":8976,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":57008,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 1:48:49 PM"",""updatedBy"":""nita"",""updatedAt"":""Dec 31, 2017 1:48:49 PM"",""totalAlokasiKursi"":7,""idVersi"":1481,""noDapil"":1,""statusCoterminous"":false},{""id"":6170,""nama"":""MANGGARAI 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":70918,""alokasiKursi"":7,""sisaPenduduk"":7295,""peringkatPenduduk"":3,""alokasiSisaKursi"":1,""idWilayah"":57008,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 1:48:49 PM"",""updatedBy"":""nita"",""updatedAt"":""Dec 31, 2017 1:48:49 PM"",""totalAlokasiKursi"":8,""idVersi"":1481,""noDapil"":2,""statusCoterminous"":false},{""id"":6171,""nama"":""MANGGARAI 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":55098,""alokasiKursi"":6,""sisaPenduduk"":564,""peringkatPenduduk"":5,""alokasiSisaKursi"":0,""idWilayah"":57008,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 1:48:49 PM"",""updatedBy"":""nita"",""updatedAt"":""Dec 31, 2017 1:48:49 PM"",""totalAlokasiKursi"":6,""idVersi"":1481,""noDapil"":3,""statusCoterminous"":false},{""id"":6172,""nama"":""MANGGARAI 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":75249,""alokasiKursi"":8,""sisaPenduduk"":2537,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":57008,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 1:48:49 PM"",""updatedBy"":""nita"",""updatedAt"":""Dec 31, 2017 1:48:49 PM"",""totalAlokasiKursi"":8,""idVersi"":1481,""noDapil"":4,""statusCoterminous"":false},{""id"":6173,""nama"":""MANGGARAI 5"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":53340,""alokasiKursi"":5,""sisaPenduduk"":7895,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":57008,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 1:48:49 PM"",""updatedBy"":""nita"",""updatedAt"":""Dec 31, 2017 1:48:49 PM"",""totalAlokasiKursi"":6,""idVersi"":1481,""noDapil"":5,""statusCoterminous"":false}]"
sumbatimurkab,57167,55065,55065,57167,5311,531100,5311000000,53,SUMBA TIMUR,NUSA TENGGARA TIMUR,SUMBA TIMUR,2,"[{""id"":4487,""nama"":""SUMBA TIMUR 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":67436,""alokasiKursi"":8,""sisaPenduduk"":4212,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":57167,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 6:03:30 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 6:03:30 PM"",""totalAlokasiKursi"":8,""idVersi"":1134,""noDapil"":1,""statusCoterminous"":false},{""id"":4488,""nama"":""SUMBA TIMUR 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":55382,""alokasiKursi"":7,""sisaPenduduk"":61,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":57167,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 6:03:30 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 6:03:30 PM"",""totalAlokasiKursi"":7,""idVersi"":1134,""noDapil"":2,""statusCoterminous"":false},{""id"":4489,""nama"":""SUMBA TIMUR 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":53940,""alokasiKursi"":6,""sisaPenduduk"":6522,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":57167,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 6:03:30 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 6:03:30 PM"",""totalAlokasiKursi"":7,""idVersi"":1134,""noDapil"":3,""statusCoterminous"":false},{""id"":4490,""nama"":""SUMBA TIMUR 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":60361,""alokasiKursi"":7,""sisaPenduduk"":5040,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":57167,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 6:03:30 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 6:03:30 PM"",""totalAlokasiKursi"":8,""idVersi"":1134,""noDapil"":4,""statusCoterminous"":false}]"
sumbabaratkab,57346,55065,55065,57346,5312,531200,5312000000,53,SUMBA BARAT,NUSA TENGGARA TIMUR,SUMBA BARAT,2,"[{""id"":6160,""nama"":""SUMBA BARAT 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":38025,""alokasiKursi"":6,""sisaPenduduk"":3213,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":57346,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:30:33 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:30:33 AM"",""totalAlokasiKursi"":7,""idVersi"":1479,""noDapil"":1,""statusCoterminous"":false},{""id"":6161,""nama"":""SUMBA BARAT 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":50643,""alokasiKursi"":8,""sisaPenduduk"":4227,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":57346,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:30:33 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:30:33 AM"",""totalAlokasiKursi"":9,""idVersi"":1479,""noDapil"":2,""statusCoterminous"":false},{""id"":6162,""nama"":""SUMBA BARAT 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":20583,""alokasiKursi"":3,""sisaPenduduk"":3177,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":57346,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:30:33 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:30:33 AM"",""totalAlokasiKursi"":3,""idVersi"":1479,""noDapil"":3,""statusCoterminous"":false},{""id"":6163,""nama"":""SUMBA BARAT 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":35810,""alokasiKursi"":6,""sisaPenduduk"":998,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":57346,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 3:30:33 AM"",""updatedBy"":""galuh"",""updatedAt"":""Dec 31, 2017 3:30:33 AM"",""totalAlokasiKursi"":6,""idVersi"":1479,""noDapil"":4,""statusCoterminous"":false}]"
lembatakab,57406,55065,55065,57406,5313,531300,5313000000,53,LEMBATA,NUSA TENGGARA TIMUR,LEMBATA,2,"[{""id"":6084,""nama"":""LEMBATA 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":39534,""alokasiKursi"":7,""sisaPenduduk"":2140,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":57406,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 5:33:46 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 5:33:46 PM"",""totalAlokasiKursi"":7,""idVersi"":1460,""noDapil"":1,""statusCoterminous"":false},{""id"":6085,""nama"":""LEMBATA 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":27893,""alokasiKursi"":5,""sisaPenduduk"":1183,""peringkatPenduduk"":4,""alokasiSisaKursi"":0,""idWilayah"":57406,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 5:33:46 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 5:33:46 PM"",""totalAlokasiKursi"":5,""idVersi"":1460,""noDapil"":2,""statusCoterminous"":false},{""id"":6086,""nama"":""LEMBATA 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":40565,""alokasiKursi"":7,""sisaPenduduk"":3171,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":57406,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 5:33:46 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 5:33:46 PM"",""totalAlokasiKursi"":8,""idVersi"":1460,""noDapil"":3,""statusCoterminous"":false},{""id"":6087,""nama"":""LEMBATA 4"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":25560,""alokasiKursi"":4,""sisaPenduduk"":4192,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":57406,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 5:33:46 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 5:33:46 PM"",""totalAlokasiKursi"":5,""idVersi"":1460,""noDapil"":4,""statusCoterminous"":false}]"
rotendaokab,57560,55065,55065,57560,5314,531400,5314000000,53,ROTE NDAO,NUSA TENGGARA TIMUR,ROTE NDAO,2,"[{""id"":6074,""nama"":""ROTE NDAO 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":56550,""alokasiKursi"":9,""sisaPenduduk"":4863,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":57560,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 5:46:20 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 5:46:20 PM"",""totalAlokasiKursi"":10,""idVersi"":1457,""noDapil"":1,""statusCoterminous"":false},{""id"":6075,""nama"":""ROTE NDAO 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":50660,""alokasiKursi"":8,""sisaPenduduk"":4716,""peringkatPenduduk"":2,""alokasiSisaKursi"":1,""idWilayah"":57560,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 5:46:20 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 5:46:20 PM"",""totalAlokasiKursi"":9,""idVersi"":1457,""noDapil"":2,""statusCoterminous"":false},{""id"":6076,""nama"":""ROTE NDAO 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":36375,""alokasiKursi"":6,""sisaPenduduk"":1917,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":57560,""createdBy"":""vici"",""createdAt"":""Dec 31, 2017 5:46:20 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 5:46:20 PM"",""totalAlokasiKursi"":6,""idVersi"":1457,""noDapil"":3,""statusCoterminous"":false}]"
manggaraibaratkab,57649,55065,55065,57649,5315,531500,5315000000,53,MANGGARAI BARAT,NUSA TENGGARA TIMUR,MANGGARAI BARAT,2,"[{""id"":4469,""nama"":""MANGGARAI BARAT 1"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":98538,""alokasiKursi"":11,""sisaPenduduk"":4499,""peringkatPenduduk"":1,""alokasiSisaKursi"":1,""idWilayah"":57649,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 5:37:45 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 5:37:45 PM"",""totalAlokasiKursi"":12,""idVersi"":1129,""noDapil"":1,""statusCoterminous"":false},{""id"":4470,""nama"":""MANGGARAI BARAT 2"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":77775,""alokasiKursi"":9,""sisaPenduduk"":834,""peringkatPenduduk"":3,""alokasiSisaKursi"":0,""idWilayah"":57649,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 5:37:45 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 5:37:45 PM"",""totalAlokasiKursi"":9,""idVersi"":1129,""noDapil"":2,""statusCoterminous"":false},{""id"":4471,""nama"":""MANGGARAI BARAT 3"",""parent"":-1,""tingkat"":2,""jumlahPenduduk"":80178,""alokasiKursi"":9,""sisaPenduduk"":3237,""peringkatPenduduk"":2,""alokasiSisaKursi"":0,""idWilayah"":57649,""createdBy"":""hafizh"",""createdAt"":""Dec 31, 2017 5:37:45 PM"",""updatedBy"":""hafizh"",""updatedAt"":""Dec 31, 2017 5:37:45 PM"",""totalAlokasiKursi"":9,""idVersi"":1129,""noDapil"":3,""statusCoterminous"":false}]"
